aX,aY,aZ,gX,gY,gZ
-0.130,-0.112,0.979,-11.658,35.645,-14.832
-0.119,-0.096,0.896,-7.263,36.133,-13.428
-0.118,-0.107,0.803,-4.395,33.813,-11.658
-0.108,-0.052,0.786,-3.235,26.245,-7.019
-0.108,-0.097,0.853,-3.540,17.029,-6.348
-0.110,-0.108,0.976,-5.554,10.986,-4.700
-0.148,-0.091,1.153,-12.329,6.531,-1.099
-0.193,-0.075,1.227,-20.264,6.836,2.014
-0.220,-0.011,1.288,-27.161,9.766,4.517
-0.241,0.024,1.243,-28.687,15.198,2.441
-0.226,-0.004,1.170,-30.273,21.362,-2.747
-0.186,-0.045,1.136,-33.752,24.902,-6.042
-0.161,-0.049,1.133,-32.104,28.381,-6.653
-0.128,-0.074,1.175,-29.785,32.471,-7.751
-0.102,-0.194,1.284,-29.114,37.170,-8.057
-0.093,-0.184,1.445,-30.457,46.204,-0.977
-0.151,-0.154,1.611,-30.640,57.922,6.470
-0.225,-0.028,1.497,-26.794,77.698,14.282
-0.265,0.091,1.320,-22.827,93.628,17.578
-0.266,0.080,1.208,-22.461,100.586,12.024
-0.230,0.080,1.095,-24.414,103.943,7.874
-0.195,0.128,0.962,-23.499,104.553,6.409
-0.130,0.091,0.821,-23.560,101.685,1.221
-0.041,0.058,0.709,-26.672,95.947,-3.662
0.029,0.031,0.721,-23.315,87.952,-5.798
0.054,-0.001,0.725,-17.151,82.336,-5.920
0.056,0.053,0.672,-10.010,79.651,-2.686
0.056,0.075,0.629,-0.671,73.181,-1.526
0.060,0.105,0.586,3.723,65.063,-1.831
0.096,0.078,0.549,6.653,54.260,-3.601
0.116,0.113,0.507,9.521,43.518,-5.920
0.107,0.115,0.461,16.296,32.471,-8.423
0.110,0.132,0.410,23.499,19.592,-9.766
0.111,0.099,0.483,27.588,3.296,-12.390
0.122,0.030,0.625,31.372,-11.414,-14.709
0.140,-0.073,0.806,32.776,-20.569,-14.526
0.133,-0.169,1.096,25.757,-26.611,-11.414
0.064,-0.140,1.371,16.602,-26.123,-3.906
0.016,-0.062,1.502,11.841,-16.113,2.808
-0.018,-0.026,1.533,6.714,-3.418,2.380
-0.038,0.004,1.407,2.930,7.507,-0.244
-0.005,0.039,1.177,-3.784,15.442,-1.709
0.032,0.030,1.006,-12.451,16.296,-5.127
0.080,0.002,0.922,-18.921,11.597,-7.080
0.123,-0.006,0.889,-19.104,5.798,-6.897
0.150,-0.022,0.884,-15.198,0.793,-6.470
0.160,-0.032,0.888,-9.766,-2.625,-4.517
0.149,-0.007,0.895,-2.502,-4.578,-0.244
0.122,0.000,0.976,5.249,-6.897,2.808
0.091,-0.013,1.116,8.240,-8.728,4.822
0.073,-0.014,1.273,5.432,-8.179,7.385
0.030,0.014,1.363,2.930,-4.272,8.972
0.007,0.057,1.324,0.916,2.869,9.277
0.021,0.051,1.337,-4.822,7.935,6.958
0.035,0.013,1.377,-10.193,11.597,3.235
0.035,0.050,1.293,-11.902,18.982,3.235
0.040,0.094,1.194,-11.658,24.963,2.930
0.050,0.101,1.151,-11.597,27.527,-0.610
0.069,0.086,1.170,-12.085,28.625,-4.639
0.098,0.028,1.210,-13.916,30.457,-6.653
0.125,-0.023,1.297,-16.846,34.607,-6.470
0.092,0.009,1.331,-16.724,41.016,-3.723
0.069,0.081,1.252,-12.085,50.049,0.061
0.087,0.042,1.308,-13.550,54.260,-1.892
0.067,0.036,1.339,-17.700,57.983,-3.662
0.060,0.086,1.243,-16.907,65.857,-1.404
0.073,0.108,1.230,-19.775,70.862,-2.808
0.092,0.038,1.220,-23.865,74.036,-7.812
0.101,0.090,1.055,-20.203,80.200,-6.836
0.125,0.159,0.877,-15.625,82.336,-4.272
0.175,0.144,0.775,-14.709,78.857,-7.263
0.216,0.139,0.705,-12.756,74.646,-10.498
0.236,0.127,0.655,-6.287,71.228,-13.062
0.273,0.078,0.685,0.244,65.430,-14.954
0.284,0.083,0.653,6.897,62.012,-14.160
0.274,0.128,0.606,20.386,59.326,-13.794
0.261,0.182,0.475,33.020,55.237,-15.625
0.284,0.149,0.369,37.476,46.631,-21.301
0.325,0.065,0.411,36.865,30.273,-26.428
0.339,-0.012,0.500,38.330,14.587,-27.405
0.326,-0.026,0.512,42.053,4.456,-24.597
0.311,-0.039,0.508,41.138,-4.272,-22.217
0.311,-0.056,0.454,36.926,-14.954,-21.362
0.313,-0.055,0.341,30.884,-28.503,-20.386
0.315,-0.053,0.250,25.208,-46.143,-20.264
0.318,-0.069,0.116,23.315,-67.505,-20.691
0.287,-0.078,-0.019,20.203,-92.407,-19.348
0.217,0.000,-0.190,19.653,-121.338,-15.869
0.123,0.093,-0.319,21.606,-154.724,-15.198
0.012,0.095,-0.324,23.865,-193.481,-22.217
-0.095,-0.034,-0.214,30.029,-232.544,-29.602
-0.224,-0.143,-0.040,40.527,-266.846,-29.846
-0.379,-0.205,0.180,58.289,-295.349,-24.475
-0.528,-0.267,0.382,80.078,-316.040,-16.724
-0.565,-0.379,0.757,86.182,-331.604,-10.254
-0.593,-0.648,1.421,73.120,-340.698,-6.836

-0.684,-0.445,2.630,30.396,-301.147,40.100
-0.826,0.000,2.876,10.742,-253.479,60.791
-0.877,0.408,3.016,-8.118,-196.533,54.871
-0.868,0.329,2.860,-24.414,-132.080,21.606
-0.692,0.072,2.627,-39.001,-73.792,-4.639
-0.479,-0.146,2.200,-34.729,-25.146,-9.766
-0.375,-0.195,1.845,-31.250,13.794,-6.470
-0.345,-0.180,1.457,-19.897,42.358,-5.310
-0.324,-0.167,0.972,-5.066,61.707,-3.601
-0.285,-0.111,0.684,1.099,59.326,0.427
-0.264,-0.059,0.622,2.686,42.847,3.052
-0.263,-0.058,0.640,4.456,23.743,2.625
-0.266,-0.084,0.713,3.357,5.798,3.235
-0.300,-0.067,0.891,-3.174,-12.085,6.897
-0.360,0.007,1.085,-8.179,-23.926,10.620
-0.404,0.011,1.273,-11.963,-27.283,8.850
-0.421,0.002,1.423,-17.029,-24.109,5.676
-0.427,-0.010,1.485,-20.020,-15.259,2.991
-0.409,0.028,1.418,-20.386,-1.892,0.000
-0.380,-0.020,1.335,-15.320,12.756,-6.409
-0.341,-0.078,1.210,-13.000,25.452,-11.658
-0.301,-0.056,1.092,-9.399,34.241,-10.742
-0.266,-0.088,0.969,-4.395,39.795,-11.719
-0.249,-0.086,0.883,-2.380,41.565,-11.597
-0.229,-0.092,0.841,-2.686,39.001,-10.620
-0.199,-0.092,0.763,-1.953,34.302,-9.033
-0.193,-0.092,0.757,0.671,27.344,-6.409
-0.197,-0.078,0.739,0.977,19.897,-4.211
-0.226,-0.017,0.743,1.282,13.184,-0.305
-0.256,0.014,0.809,0.671,4.272,-0.183
-0.253,-0.004,0.892,-1.465,-1.892,-2.136
-0.239,-0.048,1.000,-3.967,-4.700,-3.906
-0.227,-0.098,1.087,-4.639,-3.784,-4.272
-0.235,-0.105,1.144,-3.906,0.244,-1.648
-0.251,-0.080,1.112,-2.991,6.714,1.770
-0.254,-0.056,1.065,-3.235,12.024,3.601
-0.254,-0.046,1.009,-4.517,14.771,3.235
-0.250,-0.039,0.942,-5.066,15.564,2.075
-0.236,-0.033,0.897,-5.920,13.733,0.916
-0.217,-0.061,0.864,-6.287,10.620,-0.366
-0.197,-0.084,0.850,-5.920,6.653,-0.427
-0.202,-0.078,0.834,-3.662,2.991,1.770
-0.212,-0.050,0.836,-0.671,-0.793,5.005
-0.224,-0.054,0.866,1.160,-4.395,5.981
-0.244,-0.036,0.945,1.587,-7.935,6.958
-0.263,-0.028,1.009,2.686,-9.338,7.507
-0.285,-0.009,1.085,2.502,-9.094,7.629
-0.290,-0.013,1.138,0.977,-6.836,6.531
-0.289,-0.018,1.138,-0.488,-3.479,5.127
-0.285,-0.021,1.084,-1.404,0.549,4.395
-0.277,-0.017,1.021,-3.662,3.174,3.540
-0.271,-0.008,0.977,-3.784,3.296,2.686
-0.268,-0.016,0.955,-3.052,1.770,0.732
-0.266,-0.006,0.947,-3.601,-0.549,-0.122
-0.258,-0.012,0.964,-3.479,-3.235,-0.854
-0.244,-0.031,0.983,-2.319,-4.456,-1.953
-0.243,-0.032,0.983,-0.549,-4.822,-2.075
-0.246,-0.030,0.989,1.038,-5.005,-1.221
-0.260,-0.018,1.021,2.258,-5.432,-0.854
-0.263,-0.016,1.085,1.770,-5.249,-0.793
-0.266,-0.020,1.120,1.160,-4.150,-1.526
-0.262,-0.022,1.097,0.916,-1.404,-2.075
-0.259,-0.023,1.063,1.099,1.465,-2.686
-0.255,-0.017,1.024,1.099,2.747,-3.174
-0.243,-0.026,0.995,0.732,2.991,-3.540
-0.232,-0.031,0.965,0.488,2.319,-3.845
-0.225,-0.038,0.953,0.854,1.343,-3.784
-0.224,-0.032,0.960,1.526,-0.549,-2.991
-0.221,-0.035,0.967,2.075,-1.953,-2.258
-0.213,-0.048,0.993,1.343,-3.052,-1.892
-0.209,-0.058,1.002,0.977,-3.540,-0.671
-0.221,-0.051,0.998,1.587,-3.174,1.221
-0.235,-0.031,0.985,2.075,-3.235,2.869
-0.242,-0.034,1.003,2.747,-3.967,3.174
-0.250,-0.022,1.014,2.686,-4.150,3.235
-0.251,-0.026,1.033,2.563,-4.089,3.052
-0.242,-0.037,1.039,2.869,-3.784,2.380
-0.238,-0.044,1.033,3.845,-2.563,2.502
-0.236,-0.042,1.001,4.517,-1.160,3.052
-0.239,-0.041,0.981,5.127,-0.732,3.235
-0.240,-0.034,0.971,4.333,-1.526,3.967
-0.245,-0.036,0.957,3.113,-2.930,4.272
-0.248,-0.029,0.962,2.258,-4.456,4.639
-0.256,-0.029,0.993,1.831,-6.226,4.456
-0.261,-0.026,1.011,2.625,-7.019,4.333
-0.268,-0.013,1.026,3.967,-6.836,4.395
-0.265,-0.026,1.036,4.333,-5.981,3.479
-0.260,-0.026,1.047,4.761,-4.944,3.113
-0.259,-0.032,1.043,5.005,-3.723,2.991
-0.282,-0.019,1.056,4.028,-2.441,3.174
-0.264,-0.045,1.017,2.869,-1.648,4.150
-0.254,0.008,1.010,-0.183,-2.380,4.639
-0.271,-0.045,1.063,0.854,-3.418,1.038
-0.259,-0.037,0.999,0.977,-0.732,0.183
-0.256,-0.026,1.021,1.099,-1.587,1.709
-0.250,-0.051,1.007,2.136,-1.343,-0.183
-0.253,-0.030,0.962,4.028,0.732,0.916
-0.248,-0.041,0.960,4.272,-0.427,0.977
-0.240,-0.050,0.971,3.906,-1.892,0.977
-0.239,-0.053,0.970,4.395,-2.563,1.770
-0.254,-0.032,0.969,4.028,-3.357,2.747
-0.262,-0.022,0.982,2.869,-4.150,3.113
-0.264,-0.028,1.021,0.854,-5.554,2.441
-0.250,-0.033,1.018,-0.610,-5.737,2.747
-0.261,-0.030,1.039,0.061,-4.639,1.404
-0.261,-0.047,1.011,-0.305,-3.662,-0.183
-0.254,-0.032,1.001,-0.305,-3.357,1.038
-0.250,-0.050,1.007,0.854,-3.357,-0.061
-0.267,-0.022,0.992,1.953,-2.380,0.122
-0.255,-0.045,0.984,2.380,-2.258,0.000
-0.247,-0.053,0.991,2.258,-3.357,-0.183
-0.253,-0.044,0.985,3.540,-3.601,0.488
-0.261,-0.051,1.000,3.906,-4.150,0.122
-0.266,-0.033,1.005,3.723,-4.456,1.221
-0.270,-0.043,1.016,4.211,-4.761,0.977
-0.279,-0.036,1.021,2.991,-4.761,0.977
-0.279,-0.040,1.031,1.465,-4.822,1.038
-0.278,-0.052,1.048,0.854,-4.944,0.488
-0.282,-0.036,1.047,-0.366,-4.456,0.916

-0.674,0.046,3.116,-65.979,-126.282,15.442
-0.799,0.351,3.788,-182.617,-76.904,0.977
-1.080,0.421,4.000,-315.002,-5.676,-22.949
-1.222,0.277,4.000,-247.925,92.529,-49.072
-1.406,0.350,3.415,-101.501,231.201,-62.012
-1.516,0.322,2.137,-8.057,346.680,-78.125
-1.414,0.233,1.419,40.161,398.193,-104.431
-1.286,0.140,0.782,76.172,424.011,-123.291
-1.117,0.181,-0.030,102.844,433.228,-124.878
-0.887,0.187,-0.717,115.845,408.569,-117.859
-0.445,0.305,-0.738,98.999,342.834,-101.501
-0.149,0.088,-0.651,49.988,279.053,-103.638
0.175,-0.340,-0.683,10.498,234.741,-106.201
0.317,-0.640,-0.503,-10.193,170.776,-82.947
0.421,-0.437,-0.297,-24.292,112.854,-31.860
0.452,-0.281,0.075,-36.133,63.293,0.305
0.385,-0.245,0.272,-38.635,35.156,7.202
0.299,-0.214,0.350,-35.034,18.555,12.512
0.243,-0.133,0.583,-31.860,-4.700,22.705
0.193,-0.122,0.865,-32.837,-20.447,29.724
0.129,-0.060,1.048,-26.123,-21.423,34.241
0.073,0.017,1.254,-20.020,-18.311,35.645
0.032,0.069,1.240,-11.475,-4.395,33.020
0.018,0.061,1.117,-0.549,10.742,26.855
0.035,0.026,0.997,13.123,17.456,21.912
0.086,-0.004,0.874,32.227,17.273,20.630
0.081,0.046,0.774,19.409,13.123,22.095
0.104,0.102,0.710,-4.089,6.958,20.569
0.111,0.011,0.676,-7.263,-2.686,13.916
0.117,0.004,0.738,-11.169,-16.663,15.808
0.126,0.082,0.840,-15.869,-29.114,23.193
0.121,0.067,0.962,-13.916,-34.668,22.278
0.104,0.039,1.063,-9.705,-33.875,19.531
0.066,0.070,1.139,-3.540,-30.029,20.752
0.026,0.113,1.190,4.700,-24.841,21.667
0.010,0.127,1.240,16.113,-19.714,19.714
-0.022,0.138,1.225,15.015,-13.123,16.785
-0.018,0.157,1.194,6.409,-7.263,13.550
0.002,0.134,1.173,-1.953,-4.517,8.484
0.019,0.118,1.103,-5.493,-0.061,4.150
0.033,0.113,1.031,-6.287,3.662,1.831
0.055,0.103,1.000,-5.859,4.761,0.488
0.066,0.118,0.960,-3.723,5.066,-0.122
0.083,0.120,0.915,-0.916,5.432,-1.404
0.116,0.072,0.900,1.587,3.906,-4.333
0.136,0.027,0.918,3.967,2.014,-5.005
0.131,0.021,0.951,7.568,-0.427,-2.136
0.107,0.049,0.984,11.353,-2.319,1.526
0.066,0.090,1.034,11.780,-3.967,2.686
0.049,0.080,1.094,9.460,-5.371,2.014
0.048,0.063,1.173,6.226,-6.897,1.099
0.049,0.049,1.224,4.028,-6.653,1.160
0.054,0.050,1.198,2.869,-2.991,1.770
0.067,0.042,1.176,2.075,1.099,1.465
0.059,0.060,1.107,2.258,5.310,1.404
0.054,0.075,1.038,1.892,7.751,1.404
0.058,0.097,1.001,0.000,6.653,1.099
0.065,0.091,1.006,0.122,3.967,-0.488
0.082,0.086,1.003,0.916,2.747,-2.014
0.086,0.082,0.984,1.465,2.869,-2.625
0.093,0.067,1.004,3.540,2.075,-4.272
0.095,0.068,0.991,4.883,2.869,-4.150
0.097,0.062,0.987,7.629,3.357,-4.089
0.093,0.050,0.997,9.521,3.235,-4.028
0.084,0.040,1.015,9.338,2.930,-3.357
0.073,0.055,1.027,7.996,2.075,-2.075
0.068,0.065,1.007,5.493,1.587,-1.892
0.082,0.040,1.015,2.380,-0.061,-2.930
0.093,0.025,1.039,-0.793,-1.770,-3.296
0.094,0.030,1.049,-0.916,-1.343,-2.197
0.091,0.036,1.051,0.305,0.183,-1.221
0.092,0.026,1.067,0.916,1.404,-0.854
0.090,0.030,1.062,2.197,3.357,0.427
0.088,0.034,1.065,2.808,4.700,1.648
0.076,0.054,1.083,4.211,5.493,2.319
0.066,0.072,1.082,6.775,7.141,2.197
0.065,0.056,1.093,6.592,8.423,1.099
0.070,0.055,1.116,5.676,8.789,0.610
0.077,0.063,1.132,4.272,10.742,0.793
0.082,0.056,1.102,4.456,14.160,-0.488
0.083,0.044,1.061,4.639,16.968,-1.282
0.087,0.071,1.029,6.348,17.761,-1.038
0.090,0.054,1.031,9.033,16.296,-1.343
0.097,0.073,1.016,6.775,15.259,-1.648
0.109,0.026,1.077,1.831,13.000,-2.930
0.110,0.036,1.099,0.061,12.878,-2.441
0.113,0.035,1.074,-0.916,15.503,-1.770
0.118,0.037,1.055,-0.793,17.151,-1.343
0.118,0.053,1.051,-0.488,18.494,-0.793
0.122,0.053,1.030,2.869,19.958,-1.282
0.129,0.043,0.996,5.554,21.667,-2.014
0.123,0.056,1.001,7.324,20.569,-1.892
0.131,0.055,1.012,8.484,18.921,-2.075
0.140,0.040,1.013,7.874,18.555,-2.930
0.144,0.026,1.006,7.690,18.494,-2.991
0.151,0.018,1.027,7.751,17.334,-1.831
0.152,0.022,1.054,7.507,16.479,-0.549
0.141,0.022,1.055,7.935,17.273,0.244
0.138,0.029,1.046,6.653,17.395,1.465
0.138,0.032,1.050,5.432,16.357,2.136
0.144,0.039,1.067,3.479,15.137,2.136
0.150,0.037,1.046,0.549,15.442,1.526
0.142,0.055,1.022,-2.014,16.235,1.282
0.148,0.063,1.029,-2.075,15.869,0.671
0.159,0.035,1.044,-0.183,16.174,-0.671
0.185,0.037,1.003,3.906,18.738,-0.366
0.192,0.012,0.999,6.409,20.325,-0.122
0.181,0.024,1.004,8.911,20.630,1.099
0.193,0.026,0.989,9.277,21.851,3.052
0.180,0.046,0.915,12.878,23.071,3.357
0.156,0.060,0.948,20.264,19.104,3.052
0.171,0.054,0.980,16.663,14.526,2.380
0.175,0.023,1.043,11.902,11.475,1.404
0.194,-0.007,1.101,12.207,9.888,1.160
0.187,0.033,1.050,10.986,13.123,2.991
0.215,-0.005,1.032,6.775,14.526,3.235
0.204,0.049,0.967,11.047,17.212,3.235
0.204,0.048,0.970,14.404,16.724,1.587
0.226,0.021,0.925,14.282,17.456,-0.305

-0.898,-0.773,2.144,98.511,-369.751,-36.011
-0.657,-0.814,3.153,36.072,-333.923,-18.860
-0.509,-0.729,3.984,-22.522,-265.564,2.441
-0.513,-0.377,4.000,-50.171,-164.551,26.550
-0.694,-0.123,4.000,-52.307,-53.650,44.617
-0.851,0.022,3.450,-34.119,51.086,60.120
-0.977,0.229,2.383,-18.188,131.409,72.693
-1.000,0.267,1.593,-9.277,176.514,62.805
-0.916,0.158,0.989,-10.010,191.284,35.339
-0.728,-0.006,0.438,-8.179,187.683,14.832
-0.513,-0.012,0.149,-12.512,160.461,3.845
-0.347,-0.043,0.107,-20.813,121.521,-7.263
-0.250,-0.150,0.063,-22.400,87.585,-14.954
-0.219,-0.151,0.092,-23.865,54.382,-8.972
-0.227,-0.083,0.278,-22.888,18.372,2.319
-0.271,-0.050,0.524,-23.437,-10.681,9.460
-0.330,0.005,0.761,-23.804,-29.053,14.893
-0.359,-0.018,1.023,-22.339,-38.818,16.968
-0.381,0.013,1.228,-23.376,-39.124,19.531
-0.422,0.074,1.422,-23.682,-29.480,19.653
-0.446,0.081,1.499,-20.996,-12.573,12.146
-0.439,0.057,1.472,-17.883,8.118,4.639
-0.414,0.033,1.378,-16.235,25.818,0.427
-0.345,0.073,1.286,-14.648,39.429,-2.197
-0.321,-0.043,1.109,-12.085,52.856,-13.489
-0.282,-0.034,0.906,-5.981,60.791,-15.320
-0.245,-0.031,0.730,-2.136,58.167,-13.672
-0.218,-0.009,0.625,-0.732,49.072,-13.916
-0.192,-0.031,0.576,0.793,36.194,-16.663
-0.184,-0.088,0.545,3.479,22.095,-16.235
-0.197,-0.011,0.562,4.272,6.653,-7.690
-0.223,0.009,0.660,4.211,-8.728,-4.333
-0.236,-0.026,0.821,3.906,-19.958,-4.822
-0.259,-0.040,1.006,2.441,-25.879,-3.296
-0.292,-0.017,1.154,0.244,-25.696,0.000
-0.312,-0.000,1.252,-2.502,-19.897,1.099
-0.311,-0.017,1.285,-5.310,-10.193,-0.610
-0.292,-0.037,1.237,-6.287,0.610,-2.014
-0.269,-0.058,1.123,-5.371,11.230,-2.258
-0.258,-0.049,1.006,-4.150,18.127,-1.404
-0.257,-0.028,0.915,-2.258,20.386,0.000
-0.247,-0.026,0.834,-0.549,18.494,0.061
-0.239,-0.028,0.785,-0.854,12.939,0.061
-0.228,-0.027,0.764,-1.648,5.371,0.916
-0.221,-0.039,0.777,-1.770,-2.441,1.953
-0.230,-0.030,0.808,-0.793,-9.094,3.723
-0.252,-0.010,0.850,1.648,-14.160,5.615
-0.270,-0.006,0.918,3.601,-18.250,6.287
-0.288,-0.014,1.010,3.479,-20.447,6.714
-0.300,-0.002,1.099,2.808,-20.386,7.629
-0.326,0.017,1.150,2.075,-17.334,7.507
-0.339,0.030,1.161,-0.183,-12.695,6.409
-0.340,0.035,1.169,-4.150,-8.118,4.517
-0.326,0.042,1.131,-6.104,-3.601,2.197
-0.296,-0.005,1.069,-5.493,1.038,-1.282
-0.277,-0.016,1.003,-5.005,4.211,-2.197
-0.266,-0.010,0.953,-1.831,5.249,-1.709
-0.256,-0.017,0.903,1.709,4.822,-1.648
-0.253,-0.020,0.872,4.578,2.869,-0.916
-0.261,-0.009,0.867,6.531,-0.977,0.122
-0.278,0.025,0.882,6.531,-5.127,1.038
-0.289,-0.016,0.959,5.066,-10.132,0.244
-0.286,-0.021,1.004,4.211,-12.634,-0.061
-0.291,-0.007,1.089,2.197,-13.733,3.052
-0.299,-0.011,1.132,2.197,-11.780,2.930
-0.304,-0.001,1.140,2.075,-7.324,2.991
-0.307,0.004,1.129,1.587,-3.723,2.319
-0.312,0.008,1.083,1.221,-0.061,1.465
-0.302,0.007,1.012,1.160,2.930,0.488
-0.278,-0.023,0.981,0.366,3.052,-0.488
-0.260,-0.033,0.958,0.183,2.136,-0.244
-0.258,-0.031,0.931,1.648,1.587,0.732
-0.268,-0.014,0.904,3.479,0.122,1.709
-0.276,-0.002,0.908,4.517,-2.563,2.258
-0.274,-0.012,0.930,4.944,-4.883,2.136
-0.270,-0.028,0.962,4.883,-6.592,2.747
-0.276,-0.034,0.987,4.517,-7.690,4.150
-0.292,-0.011,1.003,4.517,-7.874,6.287
-0.313,0.008,1.013,4.456,-7.568,6.592
-0.324,0.021,1.025,4.578,-7.202,5.493
-0.324,0.011,1.026,3.723,-6.470,3.723
-0.312,0.000,1.040,2.747,-5.920,2.563
-0.310,-0.057,1.001,1.709,-5.371,2.686
-0.295,0.046,1.037,1.587,-5.981,5.554
-0.285,-0.045,0.992,-0.183,-3.418,1.221
-0.286,-0.022,0.939,1.770,-0.977,0.977
-0.286,-0.025,0.956,2.075,-3.479,2.869
-0.287,-0.022,0.965,2.686,-4.456,3.235
-0.298,-0.019,0.962,4.333,-4.822,3.540
-0.309,-0.004,0.966,4.333,-6.287,4.578
-0.306,-0.007,0.977,3.906,-7.629,4.456
-0.312,-0.073,0.968,3.723,-9.033,4.639
-0.319,0.061,1.029,3.784,-11.475,9.277
-0.325,0.012,1.068,2.197,-10.681,5.676
-0.313,-0.010,1.039,2.136,-5.676,1.648
-0.316,-0.018,1.037,2.625,-4.028,0.671
-0.312,-0.017,1.036,2.563,-3.723,0.610
-0.312,-0.017,1.000,2.075,-2.625,0.366
-0.309,-0.017,0.971,1.038,-2.380,0.488
-0.302,-0.023,0.962,0.793,-3.601,0.488
-0.297,-0.029,0.954,1.221,-4.456,0.488
-0.290,-0.034,0.952,2.686,-5.310,1.160
-0.284,-0.051,0.955,5.127,-6.226,1.770
-0.286,-0.047,0.953,7.385,-6.775,3.418
-0.296,-0.040,0.939,10.437,-6.531,5.127
-0.314,-0.018,0.934,12.268,-7.446,6.348
-0.321,-0.021,0.947,10.681,-9.338,6.714
-0.312,-0.033,0.973,9.460,-11.475,6.531
-0.312,-0.047,0.997,9.949,-12.451,6.409
-0.323,-0.044,1.000,10.437,-12.451,7.019
-0.343,-0.026,1.000,10.559,-12.268,8.057
-0.356,-0.011,1.015,8.423,-12.512,8.240
-0.361,-0.009,1.030,6.348,-12.817,7.263
-0.362,-0.006,1.047,3.845,-12.939,5.676
-0.356,-0.031,1.044,2.747,-11.780,3.296
-0.359,-0.033,1.033,2.136,-10.986,2.625
-0.365,-0.022,1.023,2.625,-10.315,2.930
-0.379,-0.016,1.051,2.930,-10.559,1.953
-0.394,-0.029,1.125,1.404,-10.925,0.793

-0.585,-0.002,2.791,-121.460,36.682,-10.803
-0.846,0.357,2.845,-147.888,86.670,-14.465
-1.004,0.397,2.709,-130.127,145.325,-38.208
-1.101,0.411,2.555,-108.887,200.867,-65.308
-1.054,0.194,2.055,-85.327,255.981,-84.290
-0.968,0.151,1.351,-53.772,296.631,-90.027
-0.867,0.291,0.773,-25.024,311.035,-89.722
-0.713,0.371,0.177,-0.732,305.298,-99.670
-0.462,0.320,-0.137,1.343,283.020,-120.300
-0.121,0.010,-0.403,-8.728,247.070,-130.798
0.135,-0.182,-0.491,-7.812,208.130,-118.652
0.318,-0.254,-0.323,-5.005,161.438,-91.309
0.392,-0.227,-0.062,-1.282,123.230,-60.242
0.404,-0.168,0.195,9.399,96.497,-38.696
0.375,-0.168,0.425,19.653,80.078,-27.222
0.327,-0.138,0.594,26.489,69.946,-18.433
0.298,-0.129,0.754,29.602,62.012,-10.437
0.255,-0.111,0.925,30.273,56.641,-5.127
0.183,-0.037,1.001,32.593,56.519,-0.427
0.127,0.079,0.940,32.532,59.753,2.197
0.130,0.110,0.859,27.283,60.059,-1.953
0.180,0.012,0.801,19.653,55.725,-9.888
0.242,-0.077,0.740,11.963,49.744,-12.878
0.283,-0.101,0.697,6.104,41.626,-9.521
0.314,-0.098,0.616,2.441,33.752,-5.188
0.330,-0.095,0.576,-0.366,24.292,-0.854
0.332,-0.085,0.536,-3.540,13.245,5.066
0.359,-0.089,0.610,-7.751,-0.244,11.902
0.332,-0.066,0.726,-7.446,-11.658,17.883
0.287,-0.004,0.894,-3.296,-19.775,23.804
0.252,0.019,1.021,-0.427,-23.621,26.917
0.215,0.058,1.131,1.343,-23.193,28.198
0.189,0.077,1.210,1.953,-20.325,27.649
0.173,0.098,1.211,-0.122,-14.221,26.306
0.162,0.130,1.193,-2.380,-8.667,25.146
0.148,0.147,1.192,-3.174,-5.310,22.095
0.160,0.163,1.170,-3.662,-2.380,19.470
0.174,0.172,1.112,-3.662,1.648,15.991
0.196,0.180,1.036,-1.953,6.104,11.841
0.219,0.153,0.974,0.549,8.911,6.775
0.244,0.125,0.930,2.136,9.827,4.150
0.250,0.127,0.891,4.578,9.216,3.906
0.252,0.139,0.853,6.165,8.057,4.456
0.256,0.124,0.861,7.690,4.883,3.784
0.252,0.103,0.945,8.118,0.854,3.174
0.221,0.125,1.008,9.338,-1.160,4.089
0.203,0.138,1.047,9.521,-0.793,4.333
0.198,0.115,1.108,7.874,-1.160,2.502
0.202,0.099,1.158,5.127,-0.183,1.465
0.209,0.084,1.173,2.686,3.174,1.038
0.213,0.091,1.144,2.563,7.812,0.427
0.226,0.087,1.118,3.601,12.329,-0.977
0.237,0.058,1.079,2.930,15.930,-2.991
0.244,0.073,1.009,3.662,17.883,-2.502
0.254,0.089,0.959,5.676,18.127,-1.892
0.273,0.061,0.913,6.165,16.602,-2.747
0.283,0.063,0.874,7.080,14.282,-2.258
0.280,0.078,0.865,8.728,10.803,-0.732
0.281,0.073,0.865,7.812,7.080,-0.183
0.275,0.065,0.896,7.446,2.686,0.183
0.267,0.063,0.972,5.859,-1.343,1.282
0.257,0.045,1.020,3.906,-3.052,2.197
0.255,0.051,1.095,1.526,-3.357,3.845
0.240,0.059,1.132,1.160,-0.732,5.005
0.228,0.101,1.098,4.089,4.395,4.822
0.238,0.076,1.064,5.371,7.935,2.319
0.234,0.098,1.014,6.592,9.399,1.526
0.240,0.117,0.965,4.883,10.132,1.404
0.256,0.099,0.950,1.587,9.338,-0.671
0.276,0.077,0.956,-0.183,7.874,-2.258
0.283,0.071,0.915,1.099,7.690,-2.563
0.300,0.061,0.894,2.686,6.470,-2.014
0.304,0.043,0.898,4.272,4.150,-2.014
0.286,0.067,0.919,6.409,1.648,-0.366
0.276,0.071,0.946,7.507,-0.977,0.793
0.273,0.038,1.036,5.615,-3.540,0.671
