aX,aY,aZ,gX,gY,gZ
-0.049,-0.648,0.964,5.676,-7.263,-20.752
-0.065,-0.659,0.954,6.592,-7.446,-12.634
-0.056,-0.614,0.917,9.094,-6.897,-3.906
-0.035,-0.515,0.904,13.794,-9.094,4.578
-0.025,-0.463,0.929,17.700,-12.085,7.568
-0.012,-0.416,0.916,18.127,-12.268,8.179
-0.010,-0.383,0.898,13.428,-11.536,7.263
-0.020,-0.414,0.919,10.315,-13.367,2.197
-0.025,-0.408,0.927,9.460,-14.465,-0.305
-0.033,-0.414,0.943,9.644,-14.160,-1.831
-0.041,-0.460,0.975,9.399,-13.367,-4.333
-0.047,-0.490,1.001,8.789,-11.597,-4.761
-0.041,-0.506,1.000,7.019,-8.240,-3.601
-0.019,-0.472,0.979,3.296,-4.211,-1.038
-0.031,-0.492,0.960,0.977,-1.709,-0.610
-0.032,-0.504,0.911,4.028,-0.305,-0.732
-0.027,-0.455,0.921,7.629,-1.465,1.526
-0.020,-0.430,0.919,9.399,-2.563,1.892
-0.008,-0.416,0.905,6.165,-1.831,0.427
-0.015,-0.438,0.924,1.953,-2.014,-2.014
-0.013,-0.450,0.910,1.953,-1.831,-3.479
-0.003,-0.444,0.897,3.723,-1.526,-2.930
-0.004,-0.478,0.911,4.333,-2.441,-2.991
0.000,-0.538,0.920,0.427,-2.625,-3.540
0.007,-0.546,0.951,-2.014,-2.747,-2.075
0.000,-0.533,0.951,0.793,-2.258,0.366
-0.005,-0.501,0.950,4.028,-1.648,2.625
-0.008,-0.474,0.934,5.920,-1.282,3.906
-0.020,-0.452,0.917,8.545,-0.916,3.723
-0.020,-0.427,0.946,9.766,-2.319,2.930
-0.013,-0.424,0.946,9.033,-2.319,0.916
-0.008,-0.433,0.918,5.615,-0.427,-1.221
-0.009,-0.465,0.884,7.507,0.000,-3.174
-0.005,-0.499,0.874,8.789,-1.770,-3.357
-0.001,-0.519,0.904,4.761,-3.479,-2.869
-0.006,-0.503,0.944,3.113,-4.639,-1.648
-0.015,-0.494,0.941,3.540,-4.333,-0.366
-0.026,-0.510,0.922,3.845,-3.235,0.366
-0.026,-0.526,0.919,4.089,-3.052,1.282
-0.027,-0.528,0.948,3.845,-3.357,2.625
-0.028,-0.514,0.950,4.089,-2.747,4.089
-0.022,-0.476,0.915,6.226,-1.404,5.554
-0.025,-0.450,0.901,9.033,-1.831,5.493
-0.031,-0.447,0.919,9.521,-3.235,4.211
-0.016,-0.441,0.918,6.897,-2.930,2.441
-0.022,-0.446,0.928,4.028,-2.136,0.549
-0.027,-0.476,0.909,3.723,-0.671,-1.282
-0.021,-0.463,0.880,6.042,-0.122,-0.977
-0.019,-0.465,0.893,7.507,-1.892,-0.977
-0.016,-0.497,0.907,6.226,-3.418,-2.014
-0.012,-0.510,0.907,3.174,-3.418,-2.075

-0.754,-1.526,0.889,-91.736,-177.063,87.891
-0.864,-1.417,1.108,-38.452,-199.402,144.531
-1.035,-1.379,1.232,52.856,-214.844,194.275
-1.109,-1.221,1.198,123.230,-223.328,245.361
-1.139,-1.002,1.450,178.955,-239.380,293.457
-1.051,-0.637,1.493,196.167,-233.032,325.073
-0.987,-0.427,1.388,195.679,-215.759,331.055
-0.959,-0.750,1.092,172.791,-201.050,305.664
-0.908,-0.811,1.017,143.860,-199.402,290.161
-0.850,-0.594,1.246,138.672,-222.839,291.199
-0.792,-0.435,1.507,134.888,-232.361,282.898
-0.736,-0.664,1.559,91.492,-210.937,256.042
-0.687,-0.740,1.442,19.653,-167.419,241.577
-0.654,-0.695,1.576,-25.879,-138.306,241.394
-0.663,-0.496,1.643,-41.138,-108.643,238.037
-0.679,-0.457,1.560,-37.048,-74.219,221.680
-0.685,-0.504,1.469,-39.429,-41.687,196.411
-0.666,-0.553,1.365,-50.781,-12.695,174.133
-0.610,-0.631,1.190,-70.862,15.076,152.771
-0.553,-0.624,1.060,-85.632,34.607,135.925
-0.527,-0.437,0.961,-91.125,42.786,122.986
-0.393,-0.437,1.052,-97.961,46.997,100.769
-0.323,-0.445,1.003,-98.267,54.504,74.341
-0.242,-0.343,0.929,-103.516,66.528,61.646
-0.186,-0.275,0.959,-104.858,68.604,47.363
-0.177,-0.225,1.015,-110.168,73.425,33.020
-0.136,-0.168,1.010,-116.516,83.984,17.944
-0.085,-0.064,1.020,-118.896,95.459,3.052
-0.033,0.124,1.136,-118.286,104.614,-13.794
-0.009,0.192,1.261,-124.817,120.117,-39.734
-0.058,0.193,1.304,-132.690,140.930,-71.838
-0.086,0.267,1.239,-135.864,163.513,-101.379
-0.104,0.274,1.220,-126.770,179.260,-133.545
-0.135,0.177,1.181,-81.726,189.270,-168.762
-0.173,0.059,1.046,-16.418,198.425,-198.975
-0.187,-0.172,0.838,26.062,208.130,-226.440
-0.238,-0.302,0.640,27.893,218.628,-242.493
-0.262,-0.462,0.421,24.597,218.140,-245.667
-0.162,-0.599,0.268,40.771,202.759,-241.638
-0.086,-0.580,0.044,38.940,187.317,-226.013
-0.011,-0.480,-0.075,31.250,163.330,-211.304
0.013,-0.352,-0.004,16.418,125.305,-202.515
0.021,-0.284,0.108,2.441,88.440,-199.402
0.005,-0.373,0.204,2.502,59.998,-203.857
0.000,-0.557,0.292,6.775,38.513,-206.909
-0.024,-0.620,0.329,10.437,22.034,-195.496
-0.059,-0.663,0.399,6.042,7.385,-177.368
-0.082,-0.790,0.606,-13.306,-6.470,-164.246
-0.096,-0.976,0.808,-38.391,-13.184,-151.245
-0.109,-1.102,0.841,-54.749,-7.568,-131.165
-0.119,-1.099,0.891,-59.387,-4.578,-102.783
-0.105,-1.011,1.005,-45.837,-10.864,-72.510
-0.104,-0.860,1.089,-23.804,-13.611,-45.044
-0.090,-0.726,1.023,-11.475,-6.287,-26.428
-0.099,-0.638,0.907,-10.437,1.465,-16.846
-0.117,-0.599,0.848,-5.798,0.793,-12.634
-0.115,-0.549,0.862,-0.122,-6.165,-9.277
-0.096,-0.475,0.913,-5.554,-11.780,-7.019
-0.104,-0.445,0.920,-8.240,-14.038,-8.606
-0.112,-0.451,0.923,-6.042,-16.113,-11.963
-0.115,-0.462,0.918,-1.465,-19.104,-13.855
-0.132,-0.500,0.941,0.000,-21.362,-14.771
-0.140,-0.585,0.991,-1.099,-21.851,-14.893
-0.140,-0.599,1.067,-3.113,-21.362,-11.353
-0.148,-0.616,1.123,-6.287,-17.822,-7.263
-0.159,-0.615,1.121,-7.996,-11.169,-4.822
-0.158,-0.558,1.076,-4.822,-5.188,0.000
-0.158,-0.498,1.018,-4.028,0.122,4.089
-0.157,-0.473,0.972,-8.423,4.639,4.944
-0.153,-0.455,0.949,-7.202,4.761,4.333
-0.129,-0.373,0.932,-1.282,2.930,4.944
-0.112,-0.317,0.930,-1.038,1.953,2.930
-0.105,-0.360,0.879,-3.296,3.601,-3.296
-0.086,-0.419,0.855,-3.784,3.540,-6.775
-0.067,-0.451,0.845,-6.653,1.587,-7.263
-0.068,-0.507,0.846,-6.165,-1.343,-8.057
-0.076,-0.530,0.892,-3.052,-5.249,-7.263
-0.088,-0.508,0.943,-6.409,-7.263,-4.822
-0.101,-0.501,0.981,-14.893,-5.615,-2.869
-0.128,-0.532,1.011,-19.226,-3.662,-2.258
-0.126,-0.518,1.019,-17.700,-1.221,0.244
-0.119,-0.463,1.020,-14.832,0.977,3.479
-0.111,-0.429,0.996,-11.536,3.418,4.700
-0.101,-0.418,0.947,-10.925,6.348,3.784
-0.090,-0.374,0.913,-8.911,6.104,2.930
-0.079,-0.351,0.886,-6.226,4.395,1.099
-0.072,-0.386,0.866,-6.348,2.563,-3.235
-0.077,-0.423,0.880,-7.629,0.183,-5.676
-0.083,-0.455,0.920,-6.958,-2.319,-6.104
-0.096,-0.501,0.995,-8.545,-3.723,-5.981
-0.093,-0.508,1.001,-10.986,-1.892,-4.395
-0.095,-0.513,1.000,-14.038,1.160,-1.282
-0.089,-0.500,0.990,-14.648,3.235,1.465
-0.084,-0.460,0.991,-11.658,3.540,4.456
-0.085,-0.438,0.959,-8.545,4.456,5.737
-0.080,-0.423,0.952,-7.690,4.761,5.676
-0.076,-0.383,0.946,-6.653,4.150,5.615
-0.074,-0.349,0.935,-5.310,4.578,4.700
-0.061,-0.341,0.901,-6.287,4.822,1.953
-0.055,-0.339,0.876,-8.057,4.211,-0.610
-0.056,-0.382,0.889,-8.789,2.014,-3.662
-0.062,-0.412,0.911,-6.958,-0.305,-5.005
-0.066,-0.427,0.934,-4.517,-2.258,-4.700
-0.076,-0.456,0.990,-6.409,-2.930,-4.517
-0.085,-0.490,0.990,-9.338,-1.282,-3.296
-0.082,-0.499,0.975,-10.559,1.221,0.244
-0.076,-0.475,0.973,-7.446,1.404,4.028
-0.062,-0.396,0.978,-5.676,1.160,7.690
-0.055,-0.358,0.961,-9.399,2.014,7.141
-0.061,-0.378,0.938,-9.094,2.197,2.991
-0.062,-0.380,0.923,-5.493,0.916,0.793
-0.058,-0.366,0.921,-0.366,-0.732,0.366
-0.060,-0.375,0.923,3.967,-2.136,-0.977
-0.068,-0.410,0.936,5.615,-2.930,-2.441
-0.074,-0.434,0.951,5.066,-3.357,-2.441
-0.075,-0.458,0.969,4.822,-3.601,-1.526
-0.073,-0.470,0.941,3.052,-2.380,0.671
-0.077,-0.487,0.937,2.991,-2.502,2.930
-0.078,-0.465,0.961,5.554,-4.150,5.859

-0.791,-1.674,0.345,-9.583,-205.627,105.774
-1.031,-1.761,0.473,41.687,-232.178,167.786
-1.172,-1.656,0.628,98.938,-264.526,244.812
-1.315,-1.438,0.833,113.831,-279.358,320.618
-1.350,-1.101,1.104,109.436,-287.903,380.066
-1.275,-0.904,1.482,111.084,-291.260,417.786
-1.184,-1.067,1.686,58.777,-266.785,434.753
-1.128,-1.141,1.254,-24.048,-207.458,451.111
-1.106,-0.728,1.223,-36.926,-193.237,470.093
-0.966,-0.061,1.749,-10.254,-219.482,474.670
-0.978,-0.057,1.926,-2.136,-205.811,431.091
-1.107,-0.322,1.921,-5.310,-164.856,370.483
-1.267,-0.474,1.917,-7.324,-127.197,332.825
-1.339,-0.635,1.815,1.953,-86.121,308.105
-1.138,-0.551,1.514,-7.751,-30.090,301.086
-0.838,-0.266,1.175,-52.002,31.616,290.222
-0.622,-0.131,0.883,-102.356,78.796,256.226
-0.531,-0.116,0.714,-130.066,98.816,205.811
-0.414,-0.123,0.641,-141.541,97.961,159.607
-0.297,-0.146,0.682,-141.846,85.632,122.009
-0.200,-0.224,0.794,-134.216,70.557,88.867
-0.135,-0.217,0.951,-122.437,61.646,64.575
-0.117,-0.151,1.160,-107.971,60.242,45.410
-0.127,-0.060,1.297,-97.168,71.228,26.245
-0.154,0.081,1.354,-102.112,94.238,3.357
-0.166,0.149,1.459,-118.286,119.385,-21.240
-0.120,0.185,1.445,-136.169,146.423,-54.260
-0.065,0.311,1.401,-149.231,171.082,-86.487
-0.058,0.365,1.285,-156.555,190.002,-125.122
-0.061,0.425,1.254,-164.429,198.975,-170.227
-0.047,0.350,1.194,-106.262,195.068,-220.276
-0.061,0.056,1.201,-11.414,182.739,-275.574
-0.170,-0.196,1.072,5.554,196.106,-314.392
-0.313,-0.437,0.992,-19.104,214.600,-337.402
-0.298,-0.524,0.829,-22.888,226.868,-345.520
-0.330,-0.648,0.530,-34.424,237.488,-344.971
-0.304,-0.911,0.130,-30.884,237.305,-340.942
-0.276,-0.936,-0.126,-20.386,210.022,-312.866
-0.157,-0.723,-0.230,-23.499,164.062,-261.414
-0.031,-0.491,-0.079,-14.099,105.835,-219.910
0.084,-0.336,0.208,-5.615,53.711,-200.073
0.108,-0.286,0.354,-0.916,23.743,-196.350
0.095,-0.329,0.301,3.174,12.451,-198.547
0.066,-0.467,0.210,9.460,2.991,-198.242
0.045,-0.604,0.208,10.071,-11.292,-190.002
0.019,-0.781,0.340,-0.671,-29.480,-176.636
-0.012,-0.964,0.485,-11.841,-42.847,-157.959
-0.043,-1.046,0.617,-14.038,-52.429,-130.371
-0.055,-1.034,0.827,-18.005,-61.279,-97.717
-0.049,-0.997,0.996,-25.574,-62.805,-69.641
-0.060,-0.908,1.114,-28.015,-57.190,-47.058
-0.086,-0.805,1.193,-27.100,-49.072,-30.029
-0.101,-0.727,1.184,-29.541,-36.682,-19.470
-0.112,-0.642,1.135,-27.100,-24.353,-11.597
-0.108,-0.549,1.057,-16.418,-16.174,-5.920
-0.095,-0.501,1.000,-8.545,-11.536,-3.784
-0.073,-0.469,0.956,0.061,-10.681,-3.723
-0.055,-0.417,0.921,3.357,-12.390,-4.517
-0.054,-0.425,0.895,2.563,-14.526,-7.202
-0.063,-0.466,0.882,-2.319,-16.113,-10.193
-0.075,-0.509,0.923,-8.118,-18.616,-10.986
-0.098,-0.557,1.003,-9.766,-20.996,-9.644
-0.109,-0.582,1.070,-10.498,-20.020,-6.226
-0.115,-0.570,1.104,-8.362,-17.212,-1.709
-0.108,-0.532,1.112,-1.953,-13.855,2.380
-0.119,-0.506,1.105,0.916,-10.132,4.700
-0.126,-0.519,1.060,2.319,-5.249,4.456
-0.120,-0.497,1.015,5.066,-2.625,5.676
-0.106,-0.450,0.976,8.972,-1.953,6.592
-0.109,-0.432,0.960,10.071,-2.930,4.639
-0.104,-0.437,0.938,11.414,-3.418,1.343
-0.095,-0.442,0.932,10.254,-3.723,0.061
-0.088,-0.453,0.910,7.324,-2.747,-0.488
-0.070,-0.451,0.871,8.484,-2.380,0.061
-0.063,-0.450,0.880,9.033,-4.395,0.122
-0.057,-0.470,0.891,6.836,-5.554,-0.977
-0.070,-0.486,0.883,7.690,-6.348,-2.014
-0.083,-0.485,0.905,10.620,-8.057,-1.526
-0.092,-0.486,0.938,8.850,-8.911,-1.160
-0.101,-0.472,0.968,5.371,-8.301,-1.221
-0.106,-0.460,0.985,5.676,-7.080,-1.648
-0.108,-0.470,0.966,7.874,-5.005,-2.747
-0.091,-0.441,0.950,11.108,-3.967,-2.502
-0.092,-0.407,0.940,4.578,-2.380,-2.380
-0.094,-0.452,0.909,-3.906,0.427,-5.371
-0.099,-0.473,0.884,-5.066,1.099,-5.798
-0.082,-0.442,0.856,-0.061,-0.793,-4.028
-0.067,-0.445,0.883,2.686,-3.235,-4.333
-0.076,-0.454,0.908,-7.263,-2.991,-5.188
-0.095,-0.501,0.928,-11.597,-2.319,-6.714
-0.097,-0.489,0.930,-6.958,-2.563,-5.554
-0.098,-0.464,0.919,-1.343,-2.563,-2.991
-0.104,-0.471,0.913,2.808,-2.991,-2.686
-0.088,-0.503,0.949,3.113,-3.662,-2.808
-0.072,-0.488,0.954,-2.441,-2.197,-1.465
-0.081,-0.502,0.950,-6.409,-0.061,-1.648
-0.084,-0.508,0.942,-4.150,0.061,-1.099
-0.083,-0.500,0.903,1.221,-0.061,0.916
-0.093,-0.484,0.909,6.409,-2.136,2.014
-0.092,-0.461,0.950,8.057,-3.906,2.441
-0.074,-0.412,0.957,5.310,-2.991,2.502
-0.088,-0.428,0.961,-2.808,-0.183,0.183
-0.096,-0.479,0.911,-3.113,2.014,-2.258
-0.094,-0.470,0.886,2.075,0.610,-1.343
-0.092,-0.438,0.892,7.324,-2.563,-0.122
-0.094,-0.452,0.924,8.240,-4.395,-1.099
-0.085,-0.472,0.928,8.301,-4.578,-2.197
-0.089,-0.473,0.929,6.958,-4.150,-1.953
-0.097,-0.486,0.945,6.592,-4.272,-1.953
-0.103,-0.500,0.956,7.935,-4.456,-1.953
-0.106,-0.501,0.978,9.644,-4.456,-1.343
-0.099,-0.500,1.000,9.705,-3.906,-0.610
-0.101,-0.508,1.005,6.287,-1.465,-0.305
-0.102,-0.533,0.980,5.615,1.709,-0.122
-0.084,-0.505,0.923,9.766,3.418,2.197
-0.063,-0.454,0.880,13.123,2.625,3.784
-0.064,-0.439,0.857,12.207,1.404,2.991
-0.071,-0.453,0.851,10.193,-0.183,0.671
-0.079,-0.456,0.845,10.864,-2.380,-0.183

-0.339,-0.741,1.435,-39.246,77.393,-110.718
-0.345,-0.635,1.480,-31.982,81.421,-90.271
-0.337,-0.568,1.469,-30.090,88.257,-76.965
-0.309,-0.560,1.510,-26.184,93.262,-70.496
-0.263,-0.635,1.536,-20.508,98.633,-67.871
-0.232,-0.737,1.594,-16.968,107.849,-62.378
-0.202,-0.805,1.589,-18.433,122.803,-52.063
-0.182,-0.847,1.499,-11.414,140.930,-35.889
-0.159,-0.842,1.338,0.366,156.738,-16.052
-0.125,-0.830,1.237,14.343,164.734,2.197
-0.096,-0.839,1.179,32.654,165.344,18.372
-0.058,-0.861,1.125,51.453,163.635,34.119
-0.040,-0.874,1.021,70.251,160.583,49.927
-0.023,-0.869,0.867,87.036,155.518,67.627
0.023,-0.833,0.655,99.304,150.024,88.196
0.041,-0.785,0.438,114.441,138.245,109.131
0.063,-0.723,0.264,136.963,116.760,126.831
0.078,-0.677,0.055,170.166,87.219,140.991
0.062,-0.698,-0.084,189.331,54.382,152.832
0.018,-0.833,-0.159,199.158,20.935,162.354
-0.104,-1.052,-0.255,219.360,-13.184,176.147
-0.145,-1.215,-0.303,240.845,-55.786,208.008
-0.213,-0.997,-0.333,253.235,-105.164,257.446
-0.288,-0.746,-0.299,238.770,-161.316,302.307
-0.322,-0.459,-0.121,188.477,-214.539,337.402
-0.305,-0.082,-0.089,119.385,-253.479,352.295
-0.214,0.213,0.036,67.078,-286.438,333.008
-0.171,0.306,0.192,102.600,-333.496,287.170
-0.155,0.209,0.399,132.324,-374.573,239.868
-0.146,0.287,0.622,128.052,-394.897,211.304
-0.114,0.317,1.006,110.840,-404.053,188.904
-0.101,0.342,1.440,42.114,-384.216,176.819
-0.075,0.480,1.049,20.996,-315.796,165.955
-0.192,0.226,0.636,31.311,-264.160,133.606
-0.271,-0.031,0.398,12.390,-243.225,105.103
-0.367,-0.050,0.454,10.803,-246.887,88.013
-0.463,-0.006,0.862,30.212,-266.296,62.988
-0.558,-0.038,1.131,72.021,-270.447,21.729
-0.653,-0.179,1.202,112.549,-252.136,-27.527
-0.712,-0.414,1.255,128.479,-225.769,-72.144
-0.727,-0.585,1.395,130.127,-197.815,-101.868
-0.676,-0.666,1.563,141.663,-166.321,-121.826
-0.615,-0.762,1.637,158.997,-124.939,-136.108
-0.603,-0.913,1.580,155.090,-74.402,-143.677
-0.640,-0.997,1.493,130.310,-25.635,-140.015
-0.634,-0.911,1.440,102.905,11.658,-128.662
-0.565,-0.702,1.397,79.346,40.100,-119.507
-0.505,-0.539,1.397,60.486,58.167,-122.864
-0.449,-0.474,1.425,47.607,72.632,-137.268
-0.446,-0.539,1.388,33.936,93.811,-155.579
-0.466,-0.583,1.283,17.883,120.117,-169.006
-0.512,-0.627,1.110,-2.319,146.790,-176.392
-0.511,-0.857,0.906,-38.025,169.739,-185.120
-0.447,-1.064,0.835,-91.675,181.763,-183.044
-0.361,-1.027,0.925,-131.592,183.838,-165.710
-0.332,-1.093,0.731,-131.348,195.862,-157.593
-0.317,-1.247,0.503,-137.756,197.693,-155.640
-0.279,-1.245,0.494,-131.104,172.729,-140.137
-0.225,-1.086,0.620,-108.093,132.996,-112.427
-0.175,-0.886,0.729,-82.214,100.464,-86.670
-0.152,-0.747,0.760,-63.171,81.970,-71.899
-0.139,-0.696,0.766,-47.241,70.557,-66.162
-0.174,-0.730,0.779,-34.851,60.608,-62.073
-0.197,-0.799,0.709,-31.677,56.030,-54.321
-0.192,-0.789,0.653,-29.663,48.828,-38.818
-0.170,-0.719,0.646,-22.217,33.691,-20.691
-0.158,-0.632,0.667,-12.146,17.578,-5.676
-0.162,-0.566,0.721,-5.005,4.211,3.601
-0.180,-0.557,0.794,2.502,-5.554,8.179
-0.187,-0.549,0.867,6.714,-11.169,12.756
-0.201,-0.510,0.941,6.409,-13.062,17.578
-0.215,-0.450,0.958,7.568,-11.414,20.935
-0.236,-0.372,0.937,8.301,-7.751,21.912
-0.259,-0.308,0.910,8.179,-5.005,19.409
-0.284,-0.296,0.908,7.263,-4.456,13.428
-0.281,-0.330,0.907,6.226,-4.456,6.592
-0.275,-0.378,0.935,3.967,-4.395,0.793
-0.265,-0.431,0.972,1.099,-3.845,-2.869
-0.248,-0.468,0.964,0.122,-0.793,-4.456
-0.224,-0.486,0.926,1.465,3.174,-3.296
-0.197,-0.495,0.873,4.089,5.554,-0.854
-0.176,-0.521,0.820,5.493,6.714,1.709
-0.173,-0.555,0.813,5.615,4.395,3.784
-0.179,-0.541,0.836,6.104,0.244,6.775
-0.189,-0.502,0.876,7.019,-3.296,9.583
-0.203,-0.477,0.898,7.324,-4.456,10.315
-0.215,-0.458,0.907,7.690,-4.333,9.949
-0.224,-0.455,0.897,8.240,-3.479,9.033
-0.228,-0.484,0.863,7.690,-2.136,7.263
-0.215,-0.497,0.831,7.446,-1.953,7.568
-0.208,-0.509,0.830,7.629,-3.479,8.728
-0.202,-0.518,0.843,8.362,-5.005,9.644
-0.205,-0.508,0.862,9.277,-6.653,11.108
-0.207,-0.463,0.878,9.949,-7.324,12.390
-0.223,-0.409,0.892,7.202,-7.507,11.536
-0.251,-0.410,0.885,4.089,-6.592,7.446
-0.268,-0.441,0.891,3.052,-6.531,3.479
-0.268,-0.485,0.905,1.770,-6.714,1.099
-0.259,-0.517,0.920,0.122,-6.104,0.366
-0.252,-0.522,0.940,1.099,-5.310,1.160
-0.245,-0.497,0.942,3.723,-4.211,3.418
-0.241,-0.496,0.905,4.700,-1.892,4.456
-0.234,-0.506,0.840,2.258,0.671,5.066
-0.226,-0.485,0.821,-1.770,0.061,6.592
-0.232,-0.484,0.867,-2.441,-3.479,6.470
-0.235,-0.469,0.910,-1.343,-5.005,6.775
-0.235,-0.453,0.919,0.183,-4.761,6.714
-0.234,-0.436,0.915,2.258,-4.089,5.798
-0.231,-0.440,0.926,4.150,-3.296,3.967
-0.231,-0.451,0.917,6.592,-1.892,1.892
-0.221,-0.452,0.882,7.996,0.366,1.038
-0.208,-0.462,0.858,7.812,0.916,0.305
-0.205,-0.484,0.857,7.446,0.610,-0.854
-0.207,-0.522,0.881,7.629,-1.282,-1.953
-0.206,-0.561,0.882,5.798,-1.648,-1.465
-0.212,-0.597,0.913,3.479,-2.197,-0.183
-0.211,-0.568,0.931,4.517,-2.014,3.479
-0.214,-0.509,0.913,6.104,-0.305,7.324
-0.217,-0.466,0.908,6.958,0.732,8.362

-0.689,-0.731,1.373,122.925,-1.343,-176.392
-0.738,-0.630,1.448,97.046,36.377,-181.580
-0.761,-0.584,1.259,68.481,83.862,-192.566
-0.748,-0.545,1.034,43.091,117.249,-207.031
-0.789,-0.578,1.010,10.803,127.991,-224.304
-0.826,-0.548,1.120,-27.283,131.470,-239.868
-0.815,-0.530,1.406,-61.829,139.771,-257.141
-0.792,-0.462,1.656,-65.857,163.086,-283.020
-0.961,-0.449,1.685,-80.872,212.524,-317.810
-1.164,-0.528,1.541,-114.258,265.320,-358.093
-1.347,-0.697,1.384,-151.611,297.485,-394.104
-1.472,-0.995,1.312,-169.250,300.415,-423.401
-1.491,-1.354,1.266,-176.025,292.725,-437.134
-1.457,-1.717,1.169,-166.077,282.776,-422.546
-1.387,-2.006,1.024,-136.719,268.738,-372.437
-1.184,-2.006,0.790,-98.022,253.052,-281.921
-0.976,-1.700,0.685,-59.326,230.347,-170.044
-0.771,-1.183,0.776,-21.057,202.881,-69.702
-0.615,-0.816,0.879,14.282,183.472,-8.667
-0.518,-0.647,0.906,41.748,179.016,21.667
-0.490,-0.574,0.858,52.185,183.289,40.955
-0.441,-0.598,0.714,50.659,187.317,55.725
-0.383,-0.647,0.567,56.519,182.983,70.496
-0.326,-0.616,0.466,68.970,169.006,91.492
-0.293,-0.530,0.383,73.242,153.564,112.793
-0.284,-0.591,0.414,71.960,133.789,123.474
-0.277,-0.624,0.410,53.894,118.347,133.667
-0.267,-0.512,0.386,40.405,104.675,152.039
-0.249,-0.363,0.321,48.096,87.097,167.480
-0.260,-0.343,0.219,68.054,66.101,175.232
-0.290,-0.405,0.126,68.787,45.471,182.312
-0.296,-0.445,-0.001,60.181,22.339,199.829
-0.242,-0.226,0.117,70.801,-18.616,227.356
-0.170,-0.015,0.398,76.233,-65.186,239.624
-0.086,0.159,0.716,64.209,-97.107,231.079
-0.022,0.246,0.937,53.955,-108.459,205.017
0.009,0.198,1.120,39.185,-105.164,167.908
-0.036,0.015,1.230,21.301,-89.783,127.686
-0.094,-0.203,1.186,4.700,-63.049,99.792
-0.099,-0.261,1.101,-9.277,-39.368,90.271
-0.066,-0.213,1.109,-8.362,-29.541,88.196
-0.036,-0.166,1.123,0.732,-23.376,81.848
-0.028,-0.146,1.128,-1.587,-14.587,68.604
-0.035,-0.153,1.062,-4.395,-5.249,51.453
-0.048,-0.178,0.947,-3.845,1.770,35.950
-0.053,-0.223,0.910,-2.991,2.075,23.865
-0.039,-0.248,0.943,-2.991,-1.770,14.893
-0.025,-0.276,0.974,-2.380,-4.089,6.836
-0.019,-0.335,0.994,0.732,-4.517,-0.183
-0.002,-0.396,1.005,1.709,-4.456,-5.554
0.005,-0.426,1.024,4.333,-4.395,-8.240
-0.006,-0.493,1.036,5.859,-3.906,-10.315
-0.029,-0.558,1.009,2.563,-1.953,-10.132
-0.053,-0.614,1.071,1.587,-3.235,-7.385
-0.055,-0.585,1.121,4.211,-4.028,-2.136
-0.051,-0.489,1.101,9.094,-1.831,3.906
-0.063,-0.447,1.030,12.451,1.892,5.798
-0.055,-0.422,0.932,11.230,4.333,6.104
-0.031,-0.387,0.901,9.827,0.916,5.371
-0.016,-0.340,0.903,10.132,-4.395,3.113
-0.011,-0.351,0.868,9.094,-7.202,-0.916
-0.022,-0.406,0.828,8.728,-10.010,-4.822
-0.037,-0.449,0.863,9.399,-15.503,-5.859
-0.039,-0.491,0.929,9.827,-20.935,-4.700
-0.057,-0.573,1.013,6.836,-22.217,-3.357
-0.080,-0.609,1.028,6.226,-19.226,0.488
-0.088,-0.578,0.967,6.714,-14.038,8.728
-0.086,-0.561,0.901,6.836,-10.925,16.113
-0.076,-0.523,0.852,8.728,-11.658,22.583
-0.062,-0.454,0.838,12.024,-15.503,27.527
-0.048,-0.417,0.838,15.076,-20.569,28.687
-0.081,-0.402,0.835,16.785,-24.902,27.893
-0.042,-0.332,0.784,19.714,-31.494,30.273
-0.017,-0.284,0.881,19.043,-40.771,29.297
-0.024,-0.339,0.938,22.278,-44.189,17.761
-0.004,-0.321,0.992,18.616,-42.236,14.465
-0.008,-0.351,1.043,18.066,-39.124,7.874
-0.032,-0.391,1.014,19.104,-30.212,0.732
-0.054,-0.435,1.001,20.447,-22.888,-4.028
-0.091,-0.519,1.042,18.311,-18.372,-6.409
-0.106,-0.562,1.015,14.893,-11.108,-5.127
-0.113,-0.531,0.967,13.428,-4.211,0.000
-0.104,-0.497,0.942,14.038,-1.404,3.967
-0.087,-0.468,0.895,14.954,0.244,5.615
-0.089,-0.465,0.907,13.733,-1.221,3.906
-0.097,-0.451,0.932,14.404,-3.418,1.770
-0.098,-0.422,0.919,15.320,-3.418,0.793
-0.100,-0.422,0.904,14.709,-2.930,-1.770
-0.100,-0.431,0.922,11.475,-3.174,-4.150
-0.094,-0.437,0.931,10.376,-2.686,-5.554
-0.100,-0.479,0.927,10.315,-1.343,-6.836
-0.101,-0.537,0.903,10.437,-0.427,-8.301
-0.103,-0.572,0.903,9.460,-1.465,-7.263
-0.110,-0.607,0.927,7.629,-3.113,-5.493
-0.113,-0.589,0.949,8.545,-4.028,-2.136
-0.119,-0.539,0.947,12.085,-3.845,1.953
-0.115,-0.494,0.952,14.465,-2.930,4.150
-0.115,-0.503,0.892,28.870,-2.930,3.662
-0.115,-0.434,0.876,25.696,-3.052,2.869
-0.108,-0.423,0.872,10.925,-1.282,3.052
-0.100,-0.441,0.880,10.376,-2.747,-0.366
