aX,aY,aZ,gX,gY,gZ
-0.594,0.187,0.808,70.801,-108.582,306.458
-0.615,0.397,1.042,87.341,-135.376,285.706
-0.591,0.466,1.351,84.778,-145.691,250.488
-0.527,0.450,1.585,72.144,-127.319,214.539
-0.465,0.312,1.511,58.350,-83.435,180.420
-0.348,0.109,1.246,42.053,-34.790,149.414
-0.212,0.112,1.071,34.485,-10.437,130.798
-0.139,0.116,0.936,35.461,-5.859,112.976
-0.186,0.021,0.886,35.095,-11.414,89.478
-0.219,-0.027,0.886,29.907,-17.273,69.641
-0.239,-0.022,0.939,23.987,-21.362,54.932
-0.281,-0.115,0.984,17.578,-21.545,38.879
-0.286,-0.146,1.056,8.728,-17.700,24.536
-0.279,-0.197,1.058,3.845,-10.559,13.000
-0.240,-0.243,1.020,-2.380,-1.038,3.174
-0.186,-0.272,1.023,-7.080,4.639,-3.174
-0.150,-0.341,0.972,-7.202,8.850,-6.836
-0.126,-0.354,0.965,-6.592,8.484,-7.690
-0.104,-0.380,0.999,-8.240,6.104,-6.470
-0.099,-0.344,1.032,-11.475,5.737,-5.676
-0.097,-0.303,1.028,-8.179,6.042,-4.822
-0.107,-0.257,0.995,-4.272,7.751,-5.310
-0.107,-0.249,0.944,-0.732,7.996,-7.996
-0.086,-0.248,0.955,-0.244,5.798,-13.367
-0.067,-0.258,0.974,1.038,3.357,-17.395
-0.055,-0.303,0.964,4.089,3.113,-19.836
-0.044,-0.338,0.950,5.371,3.296,-18.921
-0.028,-0.359,0.941,5.005,2.258,-15.625
-0.032,-0.436,0.958,4.333,-0.488,-11.597
-0.043,-0.435,0.999,2.930,-3.113,-7.202
-0.050,-0.366,0.996,5.798,-4.150,-1.221
-0.073,-0.329,0.974,8.545,-3.967,2.747
-0.089,-0.301,0.972,8.728,-4.272,5.432
-0.104,-0.271,0.985,8.911,-4.639,5.005
-0.125,-0.240,0.999,10.559,-5.188,2.441
-0.140,-0.238,1.004,10.864,-4.761,-1.648
-0.149,-0.319,0.989,8.362,-2.380,-5.981
-0.129,-0.362,1.026,2.686,0.061,-7.202
-0.118,-0.367,1.012,0.732,2.502,-6.531
-0.112,-0.327,1.005,1.282,3.357,-6.042
-0.102,-0.325,0.953,2.502,3.601,-5.676
-0.093,-0.388,0.939,1.831,2.319,-5.676
-0.086,-0.367,0.996,0.488,-1.587,-2.625
-0.095,-0.301,1.004,1.648,-2.747,0.183
-0.105,-0.247,0.999,2.991,-1.648,0.610
-0.115,-0.244,0.963,3.479,-0.244,-1.892
-0.114,-0.350,0.927,3.540,-0.366,-5.249
-0.099,-0.431,0.985,0.244,-2.563,-5.859
-0.089,-0.396,1.030,0.244,-2.625,-3.235
-0.082,-0.306,0.998,1.160,0.488,0.061
-0.079,-0.270,0.987,1.587,-0.183,1.892
-0.082,-0.257,0.968,2.808,-0.732,0.183
-0.114,-0.328,0.970,5.310,-2.991,-3.174
-0.127,-0.429,1.022,4.456,-4.028,-5.310
-0.098,-0.420,1.055,2.625,-2.686,-2.319
-0.085,-0.364,1.011,4.028,1.343,2.563
-0.074,-0.288,0.963,4.578,3.479,6.287
-0.079,-0.267,0.923,4.822,2.686,6.531
-0.092,-0.267,0.964,5.920,-1.709,3.967
-0.116,-0.301,0.974,6.775,-3.723,0.977
-0.127,-0.322,1.004,6.226,-3.784,-0.977
-0.134,-0.354,1.010,4.578,-2.258,-1.953
-0.130,-0.364,0.991,2.747,0.244,-1.953
-0.113,-0.346,0.987,1.526,1.160,-1.099
-0.103,-0.338,0.970,1.282,0.977,-0.732
-0.100,-0.338,0.961,1.343,0.183,-0.427
-0.102,-0.336,0.983,1.038,-1.099,0.244
-0.106,-0.341,0.976,1.587,-0.977,0.732
-0.106,-0.341,0.969,1.648,-0.549,1.099
-0.106,-0.350,0.970,0.732,-1.038,1.404
-0.105,-0.341,0.985,-0.244,-1.648,1.648
-0.103,-0.325,0.982,0.122,-2.014,1.770
-0.102,-0.328,0.982,0.305,-1.953,1.343
-0.093,-0.324,0.988,-0.061,-2.014,0.916
-0.094,-0.326,0.969,0.977,-1.343,0.610
-0.092,-0.329,0.977,1.221,-2.014,0.366
-0.099,-0.347,0.979,1.160,-2.441,0.488
-0.108,-0.357,0.987,0.549,-2.075,0.977
-0.117,-0.362,1.019,0.061,-1.892,1.770
-0.116,-0.308,1.005,-0.183,0.000,3.235
-0.106,-0.297,0.990,0.000,1.953,1.892
-0.105,-0.312,0.962,1.221,2.075,-0.183
-0.101,-0.343,0.963,0.427,0.977,-2.014
-0.094,-0.347,0.984,-0.488,-0.549,-1.709
-0.100,-0.335,0.988,-0.488,-0.305,-0.366
-0.103,-0.318,0.987,-0.122,0.244,0.610
-0.104,-0.323,0.968,-0.366,0.793,0.671
-0.099,-0.306,0.996,0.183,-0.061,0.427
-0.103,-0.326,0.969,1.404,0.183,-0.427
-0.095,-0.325,0.976,0.610,0.366,-0.366
-0.093,-0.320,0.988,0.549,-0.671,-0.061
-0.103,-0.322,0.980,0.732,-0.427,-0.244
-0.102,-0.322,0.991,0.732,-0.183,-0.610
-0.101,-0.320,0.993,0.549,0.061,-1.282
-0.095,-0.302,0.981,0.610,0.854,-1.465
-0.093,-0.301,0.980,1.038,0.671,-2.380
-0.090,-0.312,0.970,1.221,0.671,-3.601
-0.079,-0.307,0.975,1.709,0.305,-3.479
-0.080,-0.329,0.964,2.258,0.854,-2.930
-0.076,-0.330,0.968,2.014,0.366,-1.892
-0.083,-0.345,0.967,2.380,-0.427,-0.610
-0.088,-0.350,0.991,2.014,-1.587,0.916
-0.100,-0.333,0.999,2.197,-2.136,2.625
-0.108,-0.310,1.001,2.319,-1.770,3.113
-0.109,-0.297,1.000,2.014,-1.221,2.075
-0.108,-0.314,0.986,1.587,-0.549,-0.305
-0.103,-0.326,0.990,1.404,-0.427,-1.343
-0.097,-0.337,0.989,1.282,-0.427,-1.526
-0.093,-0.337,0.986,0.732,0.244,-0.671

-0.664,-1.211,1.503,-130.371,5.798,-481.995
-0.470,-1.437,1.729,-139.404,12.268,-422.974
-0.325,-1.615,1.595,-152.466,46.021,-357.056
-0.196,-1.525,1.381,-151.306,73.303,-277.954
-0.092,-1.277,1.154,-122.986,79.590,-200.684
-0.017,-0.933,0.948,-70.496,71.655,-134.949
0.025,-0.589,0.799,-27.588,52.795,-85.815
0.019,-0.372,0.775,8.423,27.893,-56.274
-0.033,-0.187,0.805,17.212,5.676,-38.635
-0.061,-0.047,0.860,16.357,-7.812,-27.893
-0.092,0.018,0.939,12.268,-15.198,-22.949
-0.102,0.040,0.954,11.780,-15.381,-19.897
-0.100,0.045,0.958,15.930,-13.306,-17.578
-0.109,0.040,0.978,18.982,-12.451,-16.235
-0.116,0.021,0.999,23.193,-10.742,-15.869
-0.098,0.025,1.026,28.198,-8.911,-13.367
-0.069,0.044,1.041,26.917,-5.615,-10.376
-0.047,0.048,1.035,18.494,-2.014,-9.216
-0.048,0.000,0.991,7.874,0.916,-9.338
-0.052,-0.034,1.017,1.953,-0.671,-8.179
-0.056,-0.022,1.040,0.488,-2.930,-5.249
-0.062,0.025,1.018,1.709,-3.296,-1.709
-0.073,0.050,1.001,0.427,-3.845,-0.244
-0.091,0.087,0.970,-0.977,-4.272,0.061
-0.125,0.150,0.969,-3.784,-4.517,0.366
-0.145,0.172,0.992,-6.287,-5.493,-1.953
-0.172,0.151,0.999,-8.301,-5.127,-5.249
-0.189,0.126,1.022,-7.202,-4.761,-6.897
-0.186,0.117,1.066,-3.052,-4.883,-7.507
-0.167,0.096,1.099,2.686,-3.784,-7.690
-0.148,0.071,1.109,6.348,-0.549,-7.263
-0.126,0.028,1.101,8.423,2.319,-7.141
-0.108,0.007,1.087,10.986,4.089,-6.226
-0.089,0.022,1.065,13.123,5.066,-4.456
-0.078,0.046,1.015,13.062,5.920,-2.319
-0.085,0.070,0.998,9.216,4.883,-1.953
-0.100,0.082,0.985,4.150,2.502,-3.052
-0.113,0.115,1.015,1.282,-1.099,-4.578
-0.130,0.119,1.034,-3.296,-2.991,-6.531
-0.137,0.086,1.042,-5.005,-3.357,-9.399
-0.133,0.092,1.058,-3.113,-3.662,-10.376
-0.114,0.089,1.041,-0.793,-2.319,-10.864
-0.094,0.046,1.036,1.099,-0.854,-11.780
-0.083,0.038,1.043,1.404,0.305,-10.681
-0.072,0.062,1.037,1.526,1.831,-8.850
-0.058,0.082,1.002,0.488,2.930,-8.240
-0.078,0.051,1.006,-3.845,2.625,-9.399
-0.089,0.043,1.004,-6.104,2.014,-9.338
-0.092,0.086,1.015,-2.930,0.793,-8.362
-0.098,0.119,1.013,-2.502,-0.183,-8.911
-0.098,0.098,1.011,-4.395,-0.427,-11.841
-0.088,0.083,1.006,-3.723,-0.977,-13.184
-0.090,0.070,1.005,-3.845,-0.854,-13.184
-0.085,0.065,1.022,-3.296,-1.099,-12.451
-0.080,0.078,1.035,-2.136,-1.038,-11.597
-0.067,0.081,1.015,-1.770,0.610,-10.925
-0.067,0.057,1.000,-4.395,2.380,-10.376
-0.081,0.026,1.021,-6.226,2.380,-9.827
-0.085,0.038,1.036,-5.432,2.808,-7.935
-0.079,0.056,1.018,-2.625,4.700,-5.798
-0.082,0.076,1.009,-1.221,5.249,-5.188
-0.081,0.099,0.995,-5.005,4.822,-5.859
-0.073,0.082,0.993,-8.057,3.174,-7.263
-0.071,0.088,1.008,-9.888,0.671,-8.179
-0.081,0.080,1.035,-10.071,-0.610,-8.606
-0.068,0.042,1.047,-8.179,-0.977,-8.789
-0.051,0.024,1.059,-8.118,-0.916,-7.202
-0.048,0.004,1.063,-7.019,-0.061,-4.822
-0.050,0.020,1.061,-4.761,0.671,-1.404
-0.054,0.034,1.053,-1.831,1.099,1.648
-0.063,0.039,1.052,2.441,1.343,3.479
-0.072,0.060,1.048,5.188,2.014,6.042
-0.076,0.072,1.039,9.460,2.930,8.118
-0.073,0.079,1.031,12.695,3.357,9.460
-0.069,0.073,1.030,13.062,3.662,10.071
-0.065,0.054,1.041,13.123,3.601,10.559
-0.055,0.050,1.032,13.000,4.211,11.963
-0.044,0.050,1.035,11.108,4.150,13.245
-0.041,0.036,1.030,9.705,3.601,14.038
-0.051,0.034,1.041,11.047,2.869,15.625
-0.060,0.038,1.041,11.475,2.563,17.517
-0.062,0.045,1.048,12.451,2.747,18.982
-0.060,0.068,1.042,12.695,3.235,20.447
-0.061,0.065,1.025,15.015,4.150,20.874
-0.059,0.055,1.003,16.602,4.578,20.752
-0.051,0.100,0.982,15.564,4.150,20.996
-0.047,0.161,0.980,11.719,2.930,19.958
-0.068,0.145,0.986,2.930,1.221,14.648
-0.099,0.111,1.001,-3.357,-0.671,9.094
-0.112,0.098,1.052,-4.761,-3.235,5.554
-0.114,0.108,1.066,-1.953,-3.296,4.211
-0.109,0.118,1.059,0.977,-1.160,3.174
-0.099,0.119,1.041,2.441,0.854,1.404
-0.092,0.107,1.034,0.244,2.014,-0.427
-0.083,0.091,1.027,1.038,2.869,-1.648
-0.085,0.098,1.025,1.221,3.113,-2.136
-0.079,0.095,1.011,0.122,3.174,-3.174
-0.077,0.090,1.009,-1.404,1.770,-4.333
-0.075,0.064,1.020,-2.686,0.549,-5.371
-0.068,0.056,1.025,-1.892,-0.793,-4.944
-0.066,0.050,1.023,-0.366,-0.916,-3.723
-0.065,0.066,1.030,0.366,-1.343,-2.625
-0.068,0.079,1.038,-0.244,-1.221,-2.075
-0.074,0.061,1.032,-1.160,-0.366,-2.686
-0.068,0.062,1.025,-0.671,-0.183,-2.441
-0.066,0.069,1.025,-0.916,-0.610,-2.014
-0.068,0.065,1.031,-1.160,-1.038,-2.319
-0.074,0.057,1.031,-1.038,-0.916,-2.319
-0.069,0.045,1.033,0.305,-0.854,-2.136
-0.058,0.041,1.026,2.197,-0.366,-1.038
-0.051,0.027,1.031,2.869,0.000,0.427
-0.047,0.004,1.029,2.502,0.427,2.014
-0.047,-0.045,1.035,2.136,0.305,3.906
-0.060,-0.165,1.045,-1.038,0.793,7.202
-0.125,-0.458,1.058,-11.780,4.578,15.442
-0.179,-0.718,1.087,-27.405,11.780,37.109
-0.316,-1.046,1.154,-10.376,14.099,72.021
-0.467,-1.253,1.254,35.706,11.963,122.009
-0.563,-1.324,1.294,98.572,4.028,186.707

-0.615,-1.044,1.327,147.705,2.991,302.429
-0.649,-0.806,1.155,185.913,-4.639,360.046
-0.506,-0.387,1.087,196.594,-13.550,415.894
-0.292,0.175,0.714,188.293,-11.963,454.468
-0.095,0.603,0.836,184.998,-44.434,460.754
0.051,0.830,1.144,178.772,-85.571,431.396
0.023,0.725,1.176,129.700,-86.670,382.812
-0.054,0.396,1.077,68.054,-65.002,326.721
-0.097,0.236,1.025,16.968,-48.645,287.109
-0.058,0.179,1.049,-0.122,-46.631,260.132
-0.182,0.181,1.022,14.587,-53.650,235.535
-0.311,0.216,0.903,22.400,-60.364,209.900
-0.370,0.250,0.903,35.217,-74.280,174.927
-0.450,0.257,1.014,47.058,-88.684,141.541
-0.509,0.244,1.117,53.589,-89.600,110.229
-0.451,0.239,1.280,53.772,-77.271,84.961
-0.385,0.183,1.275,48.096,-51.331,61.951
-0.357,0.016,1.137,34.668,-20.996,39.001
-0.284,-0.159,1.009,19.836,0.244,23.865
-0.210,-0.328,0.902,4.150,9.216,17.151
-0.142,-0.385,0.877,-5.737,10.376,18.982
-0.076,-0.254,0.903,-7.568,4.517,27.649
-0.059,-0.203,0.918,-7.568,-0.305,30.396
-0.091,-0.249,0.881,-11.230,-2.686,27.893
-0.097,-0.192,0.904,-12.573,-6.348,27.588
-0.134,-0.184,0.934,-7.935,-11.108,25.269
-0.171,-0.161,1.007,-5.066,-13.672,20.386
-0.189,-0.141,1.062,-2.808,-12.207,14.648
-0.198,-0.178,1.038,-0.732,-5.981,7.507
-0.187,-0.243,1.028,0.793,-0.916,1.221
-0.157,-0.275,0.997,1.099,3.784,-2.808
-0.122,-0.321,1.008,0.488,4.150,-5.005
-0.101,-0.357,0.990,0.183,4.272,-5.493
-0.057,-0.395,0.983,-1.648,4.578,-1.892
-0.049,-0.386,0.983,-3.479,4.333,4.700
-0.041,-0.333,0.939,-1.526,4.028,12.024
-0.032,-0.281,0.951,-1.038,0.977,16.907
-0.033,-0.218,0.950,0.977,-2.380,19.836
-0.042,-0.204,0.949,3.723,-4.517,18.250
-0.069,-0.222,0.984,6.653,-7.568,14.832
-0.110,-0.189,0.976,10.620,-9.338,11.658
-0.137,-0.209,1.007,12.939,-10.925,6.470
-0.162,-0.251,1.011,14.099,-10.742,0.488
-0.171,-0.288,1.051,12.329,-9.277,-3.601
-0.179,-0.342,1.070,9.460,-6.104,-4.822
-0.170,-0.368,1.040,5.432,-0.732,-4.028
-0.128,-0.371,0.996,1.953,3.662,-0.427
-0.093,-0.344,0.954,0.305,4.822,4.395
-0.063,-0.384,0.985,2.136,1.892,8.423
-0.073,-0.194,0.923,5.310,-0.427,14.221
-0.100,-0.281,1.005,8.606,-5.005,10.986
-0.120,-0.216,0.984,13.611,-5.371,9.888
-0.135,-0.218,1.007,15.686,-5.859,6.531
-0.141,-0.234,1.002,13.123,-4.883,1.465
-0.150,-0.297,1.018,9.766,-4.395,-4.395
-0.143,-0.328,1.024,6.897,-3.235,-5.920
-0.123,-0.333,1.013,4.883,-1.160,-5.737
-0.108,-0.359,0.998,2.808,1.160,-4.639
-0.096,-0.357,1.001,0.793,1.587,-1.770
-0.096,-0.355,1.002,-0.610,1.831,0.977
-0.093,-0.322,1.005,-1.343,1.099,3.418
-0.089,-0.304,1.008,-1.282,0.977,4.944
-0.099,-0.269,0.989,0.977,2.136,7.568
-0.093,-0.254,0.983,0.916,2.563,9.277
-0.108,-0.264,0.989,2.319,-0.671,3.723
-0.116,-0.283,0.981,2.625,-1.038,2.014
-0.122,-0.309,0.995,2.625,-1.709,0.122
-0.120,-0.299,1.000,3.296,-1.770,-0.122
-0.122,-0.312,1.001,3.479,-1.465,-0.549
-0.121,-0.335,0.994,1.465,0.488,-0.732
-0.109,-0.335,1.001,-0.732,1.709,0.732
-0.109,-0.349,0.983,-2.625,2.930,2.441
-0.097,-0.312,0.985,-3.601,3.052,5.066
-0.090,-0.272,0.961,-2.869,2.563,6.958
-0.094,-0.245,0.964,-1.770,1.526,6.470
-0.101,-0.250,0.968,-0.305,-0.122,4.272
-0.104,-0.276,0.969,-0.183,-0.366,2.075
-0.099,-0.283,0.990,0.183,-0.854,0.793
-0.099,-0.280,0.987,1.404,-0.732,0.183
-0.094,-0.284,0.991,2.319,-0.183,-0.366
-0.095,-0.313,0.994,2.747,-0.549,-1.404
-0.085,-0.348,0.997,3.113,-0.610,-1.404
-0.086,-0.379,1.008,2.197,-0.549,1.038
-0.079,-0.344,1.001,1.587,0.854,5.371
-0.086,-0.330,0.989,1.648,1.343,8.667
-0.093,-0.311,1.007,0.671,1.221,10.437
-0.117,-0.310,1.022,0.427,1.526,10.803
-0.092,-0.284,0.953,0.244,3.479,10.864
-0.075,-0.272,0.939,-0.854,2.625,10.437
-0.080,-0.263,0.975,0.244,-1.892,9.033
-0.091,-0.271,0.995,2.686,-3.967,7.202
-0.120,-0.293,1.021,2.869,-4.333,5.432
-0.133,-0.307,1.026,2.930,-3.174,3.723
-0.124,-0.298,1.006,2.625,-0.793,3.662
-0.117,-0.309,0.994,1.465,1.282,3.540
-0.105,-0.300,0.975,0.671,1.709,3.662
-0.099,-0.316,0.970,-0.244,1.038,3.723
-0.101,-0.335,0.997,-2.930,-0.061,4.272
-0.098,-0.310,1.016,-3.418,-0.183,6.165
-0.101,-0.293,1.007,-2.380,1.038,7.263
-0.099,-0.282,1.000,-1.160,2.075,7.568
-0.098,-0.295,0.996,-0.916,2.197,6.531
-0.099,-0.308,1.000,-0.916,1.770,5.798
-0.097,-0.327,1.017,-1.282,1.282,5.676
-0.087,-0.321,1.016,-3.174,2.380,7.080
-0.076,-0.292,0.998,-3.967,3.052,8.179
-0.077,-0.258,0.989,-3.601,2.014,8.057
-0.076,-0.237,0.982,-1.953,-0.061,6.287
-0.085,-0.247,0.989,0.061,-1.953,3.418
-0.097,-0.289,1.011,1.099,-3.662,0.610
-0.096,-0.309,1.016,1.221,-3.052,-0.122
-0.087,-0.297,1.015,1.587,-1.892,0.854
-0.078,-0.288,0.993,1.526,-0.977,1.404
-0.076,-0.271,0.989,1.831,-1.648,1.831
-0.083,-0.283,0.985,2.319,-2.686,1.587
-0.088,-0.305,1.002,1.099,-3.418,1.099
-0.097,-0.286,1.024,0.671,-3.174,1.892
-0.103,-0.252,1.020,1.160,-1.526,2.075
-0.106,-0.233,1.010,0.854,-0.305,0.305

-0.369,-1.294,1.290,-154.724,27.527,-376.770
-0.309,-1.313,1.381,-165.955,32.898,-318.481
-0.228,-1.219,1.350,-154.053,40.894,-250.610
-0.127,-0.966,1.246,-126.099,47.241,-183.044
-0.060,-0.722,1.168,-92.957,46.692,-130.249
-0.026,-0.600,1.071,-60.913,42.358,-95.398
-0.004,-0.492,0.991,-31.677,33.875,-66.895
0.015,-0.407,0.976,-4.456,20.569,-42.786
0.016,-0.380,0.990,11.658,9.583,-23.437
-0.011,-0.414,0.987,19.775,3.418,-6.165
-0.013,-0.412,0.959,24.231,0.793,13.855
-0.053,-0.439,0.947,29.968,-1.221,35.828
-0.127,-0.580,0.949,30.518,-3.357,57.983
-0.234,-0.762,0.951,25.391,-3.479,86.548
-0.429,-1.015,1.053,33.569,-7.324,121.094
-0.498,-1.040,1.124,59.692,-13.733,169.373
-0.621,-1.114,1.038,104.797,-22.461,220.886
-0.584,-0.999,1.127,153.687,-43.762,263.123
-0.453,-0.823,1.467,194.641,-70.068,302.368
-0.574,-0.780,1.073,242.554,-65.002,345.337
-0.611,-0.638,0.830,258.362,-66.406,399.597
-0.502,-0.281,1.002,249.268,-108.093,445.923
-0.394,0.108,1.234,202.209,-128.784,481.201
-0.256,0.469,1.382,139.038,-116.821,487.183
-0.024,0.822,1.225,76.599,-85.876,464.661
0.018,0.911,1.020,14.282,-59.753,414.246
-0.116,0.614,0.867,-28.320,-54.138,342.285
-0.187,0.378,0.929,-62.805,-60.242,277.710
-0.248,0.238,0.980,-69.153,-66.467,231.628
-0.347,0.191,1.022,-39.734,-73.730,195.312
-0.464,0.160,1.120,-3.357,-77.698,164.429
-0.517,0.191,1.207,14.404,-67.505,139.587
-0.490,0.172,1.181,22.278,-47.852,116.272
-0.446,0.049,1.093,25.696,-27.710,91.797
-0.391,-0.062,1.023,28.381,-15.076,70.862
-0.307,-0.111,0.967,29.907,-9.644,56.702
-0.227,-0.186,0.931,30.884,-8.118,45.044
-0.160,-0.206,0.962,28.320,-10.254,38.757
-0.152,-0.230,0.921,23.865,-10.925,35.706
-0.156,-0.257,0.957,15.991,-12.634,32.104
-0.174,-0.265,0.976,12.268,-15.442,30.151
-0.205,-0.285,0.975,10.742,-15.137,27.527
-0.206,-0.222,1.035,7.385,-15.259,25.146
-0.208,-0.197,1.029,6.653,-12.329,20.203
-0.213,-0.205,1.017,6.165,-7.324,11.475
-0.204,-0.232,0.998,5.798,-4.395,2.869
-0.187,-0.261,1.018,4.883,-2.197,-4.517
-0.164,-0.292,1.020,4.211,0.000,-9.399
-0.144,-0.373,0.998,3.113,3.479,-13.062
-0.116,-0.449,1.006,0.732,5.066,-12.329
-0.094,-0.456,1.004,-0.977,6.287,-8.118
-0.084,-0.413,0.994,-2.075,6.348,-2.441
-0.066,-0.365,0.955,-3.174,6.653,2.197
-0.054,-0.318,0.940,-2.319,4.089,4.761
-0.053,-0.271,0.925,0.366,0.793,5.676
-0.070,-0.251,0.943,2.869,-3.357,4.456
-0.100,-0.252,0.955,6.104,-5.615,1.648
-0.126,-0.277,0.988,8.545,-7.263,-1.526
-0.135,-0.310,0.990,9.338,-5.981,-4.395
-0.138,-0.364,1.003,7.751,-4.089,-5.981
-0.134,-0.369,1.021,6.409,-1.892,-5.859
-0.134,-0.371,1.004,5.554,1.099,-4.517
-0.130,-0.375,1.002,2.869,3.784,-3.479
-0.124,-0.381,0.978,1.282,5.188,-1.709
-0.100,-0.363,0.968,-0.244,5.554,0.549
-0.099,-0.335,0.960,-0.610,3.540,2.930
-0.097,-0.300,0.948,0.061,2.197,4.211
-0.106,-0.269,0.961,1.099,-0.366,4.150
-0.121,-0.259,0.958,3.357,-2.136,1.770
-0.135,-0.279,0.964,4.456,-3.662,-1.953
-0.135,-0.289,1.006,4.089,-4.150,-4.944
-0.148,-0.351,1.030,3.113,-2.136,-6.348
-0.147,-0.399,1.021,-0.610,2.014,-6.714
-0.124,-0.400,1.012,-4.333,5.310,-5.005
-0.097,-0.364,1.000,-6.531,7.935,-1.648
-0.078,-0.335,0.971,-5.493,8.057,1.038
-0.070,-0.342,0.955,-4.822,6.348,1.282
-0.067,-0.328,0.966,-4.150,3.052,2.197
-0.070,-0.297,0.963,-1.648,0.916,3.418
-0.080,-0.281,0.964,0.183,-0.793,3.357
-0.094,-0.308,0.966,0.122,-1.831,2.014
-0.096,-0.304,0.969,-0.122,-2.686,1.221
-0.102,-0.317,0.969,0.610,-3.052,1.282
-0.103,-0.311,0.986,0.366,-3.174,1.465
-0.112,-0.320,0.988,0.854,-3.113,1.343
-0.115,-0.346,1.000,0.305,-2.625,0.916
-0.120,-0.345,1.013,-0.366,-1.831,1.526
-0.122,-0.326,0.991,0.183,-0.244,2.197
-0.118,-0.306,0.991,-0.854,-0.061,1.526
-0.111,-0.304,0.997,-2.502,-0.427,-0.122
-0.108,-0.307,1.000,-1.892,-0.732,-1.648
-0.108,-0.325,0.999,-1.099,-1.343,-2.686
-0.107,-0.336,1.001,-1.709,-1.221,-2.502
-0.106,-0.324,1.011,-1.160,-0.549,-1.038
-0.107,-0.319,0.979,-0.366,1.526,-0.366
-0.104,-0.297,0.967,0.061,1.465,0.305
-0.101,-0.312,0.970,-0.305,0.732,-0.183
-0.102,-0.351,0.958,-0.854,-0.061,-0.366
-0.101,-0.369,0.980,-2.319,-1.282,0.549
-0.096,-0.337,1.005,-2.319,-2.991,2.686
-0.104,-0.309,0.994,-1.160,-2.258,4.089
-0.112,-0.279,0.992,0.061,-2.502,3.662
-0.117,-0.272,0.997,1.770,-3.235,1.587
-0.134,-0.295,0.999,3.784,-3.235,-1.404
-0.134,-0.329,0.988,3.601,-1.831,-3.235
-0.120,-0.352,0.985,1.526,-0.732,-3.601
-0.104,-0.348,0.981,0.488,-0.244,-2.502
-0.099,-0.328,0.979,0.488,-0.305,-0.916
-0.094,-0.325,0.962,0.732,-0.427,0.488
-0.085,-0.313,0.950,0.732,-0.610,1.526
-0.096,-0.322,0.966,0.244,-1.709,1.831
-0.100,-0.305,0.979,0.122,-2.625,2.197
-0.114,-0.296,0.983,1.099,-2.441,2.563
-0.113,-0.285,0.979,2.197,-1.465,2.075
-0.115,-0.291,0.977,3.235,-1.465,0.549
-0.111,-0.297,0.983,3.662,-1.648,-1.099
-0.114,-0.324,0.968,4.517,-1.282,-1.953
-0.113,-0.334,0.983,4.333,-1.465,-2.258
-0.117,-0.337,0.995,3.235,-1.526,-2.075

-0.570,0.986,1.154,-72.937,65.308,-213.989
-0.675,0.761,1.025,-95.093,77.576,-271.423
-0.782,0.437,0.926,-115.845,82.397,-321.533
-0.756,0.282,0.938,-120.483,78.003,-355.164
-0.678,0.192,0.961,-112.000,67.322,-375.610
-0.620,0.037,1.003,-110.657,58.289,-392.700
-0.532,-0.130,1.029,-119.568,55.237,-404.297
-0.407,-0.145,1.067,-125.793,54.993,-407.471
-0.434,-0.493,0.897,-124.878,54.321,-413.635
-0.338,-0.770,0.922,-119.263,38.574,-398.499
-0.218,-0.907,1.047,-123.657,17.334,-359.985
-0.196,-1.129,1.228,-133.362,9.827,-320.007
-0.157,-1.098,1.032,-172.852,23.743,-268.860
-0.116,-0.982,1.073,-241.089,18.738,-210.999
-0.099,-0.972,1.359,-180.176,-3.357,-164.062
-0.049,-0.769,1.216,-133.972,6.409,-110.352
-0.024,-0.588,1.214,-77.759,8.606,-62.927
-0.012,-0.551,1.242,-32.043,4.150,-27.832
-0.054,-0.588,1.232,-6.287,9.949,3.906
-0.149,-0.781,1.207,13.184,16.968,37.292
-0.208,-0.948,1.266,30.762,18.738,77.087
-0.377,-1.221,1.400,67.322,9.094,119.507
-0.461,-1.255,1.509,127.502,3.174,171.387
-0.595,-1.276,1.500,196.716,-1.160,230.042
-0.545,-0.662,1.511,226.379,-1.953,293.945
-0.606,-0.747,1.385,193.115,6.348,333.740
-0.561,-0.497,0.887,186.707,20.081,368.713
-0.371,0.117,0.966,196.716,-13.123,413.513
-0.232,0.696,0.861,191.528,-39.856,430.725
-0.133,0.927,0.904,184.204,-69.458,402.771
-0.146,0.863,0.999,170.837,-98.389,350.403
-0.293,0.514,1.037,120.361,-96.008,296.021
-0.162,0.389,1.175,71.716,-76.660,259.277
-0.093,0.298,1.246,50.842,-63.721,242.798
-0.146,0.106,1.068,52.795,-46.265,225.220
-0.136,-0.031,1.023,50.781,-40.222,209.656
-0.138,0.008,0.915,60.791,-45.227,202.271
-0.131,0.205,0.929,66.406,-51.819,199.585
-0.153,0.432,1.026,64.697,-61.157,184.692
-0.231,0.350,1.076,52.429,-59.143,151.672
-0.302,0.174,1.047,40.710,-47.852,115.234
-0.364,0.020,1.082,31.433,-38.025,88.501
-0.370,-0.027,1.042,27.039,-27.893,71.411
-0.327,-0.049,1.043,19.897,-17.395,57.312
-0.261,-0.083,1.022,11.353,-8.423,44.983
-0.208,-0.243,0.940,1.709,1.221,33.325
-0.132,-0.299,0.951,-7.385,4.822,29.236
-0.086,-0.288,0.944,-9.338,3.723,30.518
-0.080,-0.284,0.949,-8.362,1.587,30.945
-0.077,-0.202,1.008,-8.728,-1.709,30.029
