aX,aY,aZ,gX,gY,gZ
-0.267,-0.586,0.811,2.075,-1.709,-0.916
-0.269,-0.591,0.803,1.831,-1.343,-0.977
-0.273,-0.595,0.813,1.831,-1.465,-0.854
-0.277,-0.598,0.818,2.136,-1.770,-0.854
-0.276,-0.595,0.818,2.014,-1.404,-0.854
-0.275,-0.599,0.821,1.343,-0.916,-0.793
-0.272,-0.606,0.817,1.221,-0.427,-0.916
-0.264,-0.594,0.806,1.282,-0.183,-0.183
-0.262,-0.590,0.811,1.099,-0.549,0.183
-0.264,-0.599,0.804,1.282,-0.671,0.061
-0.265,-0.594,0.797,1.709,-0.916,0.427
-0.270,-0.584,0.806,1.709,-1.648,0.732
-0.272,-0.582,0.803,1.831,-1.770,0.732
-0.271,-0.591,0.800,1.709,-1.465,0.244
-0.273,-0.585,0.795,2.197,-1.465,0.427
-0.274,-0.574,0.802,2.380,-1.587,0.549
-0.274,-0.579,0.793,1.953,-1.587,0.122
-0.273,-0.585,0.801,1.831,-1.831,-0.366
-0.274,-0.593,0.813,2.197,-2.075,-0.183
-0.280,-0.599,0.812,1.892,-1.587,-0.244
-0.281,-0.597,0.813,1.587,-1.465,0.061
-0.278,-0.590,0.804,1.343,-0.732,0.427
-0.276,-0.583,0.804,1.343,-0.427,0.671
-0.276,-0.581,0.790,1.404,-0.427,0.488
-0.276,-0.579,0.791,1.343,-0.977,0.000
-0.277,-0.576,0.790,1.892,-1.526,-0.427
-0.275,-0.577,0.795,2.258,-2.014,-1.099

-0.408,-1.289,1.869,-63.965,60.547,32.166
-0.476,-1.439,1.896,-91.553,116.760,61.646
-0.550,-1.501,1.837,-123.047,176.941,96.619
-0.573,-1.255,1.763,-150.208,228.455,138.550
-0.641,-1.147,1.535,-158.875,273.865,168.213
-0.576,-0.854,1.080,-157.166,312.195,189.270
-0.456,-0.498,0.656,-160.583,324.646,198.547
-0.341,-0.316,0.410,-157.471,308.167,185.547
-0.203,0.029,0.153,-148.682,277.283,167.358
-0.022,0.297,-0.016,-122.986,233.276,139.160
0.156,0.443,-0.014,-96.375,175.354,100.220
0.274,0.403,0.006,-74.951,120.911,54.993
0.358,0.266,0.111,-54.504,72.266,15.137
0.405,0.066,0.281,-33.264,31.128,-11.536
0.421,-0.042,0.394,-11.719,3.357,-23.987
0.425,-0.106,0.496,6.470,-14.465,-26.611
0.402,-0.186,0.613,19.470,-27.161,-26.672
0.381,-0.279,0.677,25.452,-33.936,-24.841
0.343,-0.336,0.706,27.405,-37.354,-20.203
0.277,-0.353,0.798,28.870,-42.236,-14.282
0.206,-0.365,0.865,30.273,-44.922,-10.925
0.152,-0.378,0.895,30.579,-44.373,-9.338
0.114,-0.399,0.941,30.212,-44.250,-9.827
0.083,-0.438,0.993,28.687,-43.518,-11.292
0.064,-0.468,1.033,26.550,-40.649,-12.573
0.053,-0.485,1.042,24.536,-36.926,-12.756
0.057,-0.494,1.049,21.667,-33.752,-12.939
0.066,-0.500,1.047,17.395,-31.006,-13.184
0.079,-0.494,1.034,12.207,-27.832,-12.573
0.090,-0.488,1.013,7.446,-24.658,-11.536
0.096,-0.460,0.992,4.150,-20.630,-9.155
0.093,-0.448,0.958,1.343,-15.930,-6.836
0.091,-0.425,0.935,-1.099,-11.780,-5.493
0.091,-0.404,0.934,-2.625,-7.751,-3.723
0.099,-0.389,0.885,-3.235,-3.845,-2.991
0.114,-0.378,0.884,-4.333,-1.648,-2.808
0.125,-0.362,0.841,-4.883,-0.366,-2.747
0.133,-0.348,0.841,-4.395,-0.427,-3.357
0.145,-0.341,0.853,-3.113,-1.892,-4.395
0.151,-0.354,0.863,-1.953,-2.319,-5.615
0.151,-0.380,0.885,-0.671,-2.869,-6.042
0.152,-0.402,0.899,0.732,-3.418,-6.042
0.152,-0.408,0.916,1.160,-3.723,-5.432
0.146,-0.412,0.943,1.587,-4.211,-4.944
0.145,-0.415,0.949,2.197,-4.150,-4.639
0.139,-0.416,0.947,2.991,-3.601,-4.150
0.139,-0.414,0.959,3.540,-3.662,-3.662
0.141,-0.411,0.965,3.784,-3.418,-3.479
0.143,-0.423,0.973,3.845,-2.808,-3.601
0.141,-0.432,0.974,4.150,-2.197,-3.296
0.144,-0.429,0.978,4.211,-2.075,-2.563
0.142,-0.423,0.974,4.150,-2.319,-2.075
0.135,-0.418,0.974,4.395,-2.258,-1.587
0.139,-0.423,0.956,4.089,-2.319,-1.465
0.140,-0.420,0.962,3.052,-2.930,-1.404
0.134,-0.408,0.966,2.808,-3.662,-0.793
0.131,-0.399,0.949,2.991,-3.357,-0.671
0.137,-0.393,0.940,2.869,-3.479,-0.732
0.140,-0.387,0.931,2.869,-3.540,-1.038
0.139,-0.385,0.925,3.784,-3.906,-1.160
0.138,-0.380,0.930,5.066,-4.883,-1.526
0.130,-0.393,0.938,6.042,-6.531,-2.319
0.129,-0.406,0.964,7.202,-7.507,-2.991
0.122,-0.402,0.982,7.568,-7.446,-2.991
0.121,-0.422,0.982,7.019,-6.409,-3.296
0.123,-0.424,0.983,7.019,-5.432,-2.869
0.128,-0.434,0.983,6.592,-4.700,-2.197
0.134,-0.440,0.990,5.127,-4.517,-1.831
0.139,-0.431,0.985,4.333,-4.211,-0.732
0.133,-0.427,0.976,3.967,-3.723,0.305
0.125,-0.417,0.969,3.601,-3.845,0.916
0.120,-0.406,0.966,3.479,-4.028,1.160
0.121,-0.398,0.962,3.113,-4.333,0.854
0.119,-0.399,0.970,3.357,-4.211,0.244
0.118,-0.408,0.949,4.028,-4.028,-0.061
0.119,-0.405,0.950,4.333,-4.395,-0.122
0.114,-0.412,0.967,4.028,-5.310,-0.671
0.110,-0.428,0.977,3.601,-5.554,-1.465
0.111,-0.433,0.993,2.441,-5.188,-1.404
0.109,-0.452,0.990,1.038,-4.211,-0.854
0.110,-0.439,0.989,-0.183,-2.991,0.549
0.109,-0.417,0.973,-0.977,-1.404,2.136
0.114,-0.400,0.951,-1.526,-0.122,2.502
0.120,-0.395,0.933,-1.709,0.244,2.441
0.119,-0.385,0.917,-1.160,-0.122,2.014
0.119,-0.370,0.929,-0.732,-1.343,1.587
0.118,-0.386,0.941,-0.061,-1.831,0.671
0.119,-0.422,0.948,-0.122,-1.587,-0.488
0.119,-0.438,0.978,-1.282,-1.831,0.000
0.119,-0.428,0.979,-2.136,-0.854,1.404
0.122,-0.424,0.963,-2.747,0.610,2.625
0.118,-0.412,0.950,-3.113,1.526,3.601
0.119,-0.394,0.934,-3.174,2.197,4.578
0.121,-0.384,0.928,-2.563,2.197,4.944
0.117,-0.394,0.935,-2.136,1.648,4.395
0.114,-0.410,0.949,-1.892,1.343,4.089
0.116,-0.406,0.958,-1.465,1.343,4.761
0.116,-0.361,0.945,-1.404,2.441,5.859
0.113,-0.393,0.936,-1.282,2.869,4.456
0.113,-0.373,0.920,1.526,3.174,4.822
0.115,-0.356,0.911,3.357,2.258,4.578
0.115,-0.353,0.916,4.333,0.061,2.625
0.119,-0.367,0.918,5.066,-1.953,0.305
0.117,-0.387,0.940,5.676,-3.784,-1.831
0.118,-0.407,0.962,6.348,-4.822,-3.052
0.120,-0.437,0.987,5.554,-5.005,-3.723
0.119,-0.436,0.983,4.333,-4.456,-2.686
0.124,-0.424,0.976,4.028,-3.418,-0.793
0.124,-0.418,0.955,3.784,-2.319,0.427
0.120,-0.396,0.943,3.784,-1.770,1.099
0.118,-0.384,0.939,3.906,-2.625,0.854
0.117,-0.392,0.927,4.089,-3.296,-0.488
0.117,-0.409,0.944,3.845,-4.150,-1.648
0.111,-0.421,0.964,3.967,-4.822,-1.953
0.110,-0.419,0.969,3.845,-4.578,-1.526
0.111,-0.415,0.968,3.296,-4.028,-1.160
0.113,-0.411,0.953,2.502,-2.563,-0.610
0.120,-0.402,0.929,2.502,-1.648,-0.061
0.122,-0.383,0.915,3.052,-1.770,0.549

-0.741,-1.049,1.504,137.878,-174.500,-82.336
-0.721,-1.058,1.472,118.835,-117.188,-55.054
-0.641,-1.059,1.315,94.177,-62.500,-29.724
-0.574,-0.931,1.071,68.542,-20.203,-8.362
-0.542,-0.792,0.974,45.593,1.953,3.723
-0.495,-0.667,0.914,30.151,12.085,6.653
-0.436,-0.630,0.874,20.508,15.198,3.296
-0.400,-0.706,0.920,15.564,12.878,-3.845
-0.385,-0.788,0.994,10.071,11.536,-7.446
-0.399,-0.931,1.139,-1.221,14.526,-7.324
-0.425,-1.026,1.267,-14.465,26.001,-0.305
-0.444,-1.072,1.343,-25.879,47.974,15.869
-0.446,-1.080,1.392,-41.443,76.843,36.072
-0.448,-1.051,1.392,-61.768,108.093,56.519
-0.469,-1.041,1.328,-81.299,138.428,74.707
-0.448,-0.950,1.158,-95.398,164.490,91.492
-0.403,-0.809,1.052,-104.126,181.763,105.469
-0.378,-0.708,0.906,-108.215,191.345,112.000
-0.354,-0.555,0.802,-108.887,195.984,113.647
-0.325,-0.456,0.833,-108.337,192.688,109.497
-0.292,-0.401,0.808,-104.858,193.481,100.464
-0.238,-0.405,0.771,-104.004,194.458,89.111
-0.150,-0.405,0.715,-102.844,190.735,76.721
-0.030,-0.328,0.720,-100.830,180.725,67.200
0.077,-0.313,0.709,-98.267,169.861,56.335
0.186,-0.319,0.634,-93.201,156.494,44.922
0.251,-0.303,0.609,-86.792,139.038,35.950
0.306,-0.314,0.599,-77.332,117.859,28.992
0.333,-0.265,0.581,-65.308,97.717,25.452
0.348,-0.209,0.578,-54.688,78.735,22.461
0.340,-0.225,0.638,-46.570,58.777,15.991
0.332,-0.259,0.683,-37.598,42.725,9.094
0.311,-0.281,0.686,-29.846,30.579,5.493
0.299,-0.324,0.781,-24.597,18.677,2.502
0.288,-0.364,0.829,-18.677,10.071,1.526
0.264,-0.360,0.849,-13.245,6.226,3.479
0.248,-0.349,0.820,-8.423,3.296,5.005
0.244,-0.301,0.821,-3.723,-0.122,7.080
0.229,-0.291,0.825,0.000,-4.089,6.348
0.216,-0.284,0.808,4.150,-7.141,4.333
0.211,-0.277,0.828,8.301,-11.597,1.892
0.202,-0.291,0.861,10.681,-15.808,-1.648
0.192,-0.331,0.898,10.925,-17.883,-4.883
0.184,-0.381,0.931,10.681,-18.127,-6.470
0.182,-0.384,0.950,10.742,-16.602,-5.981
0.186,-0.370,0.939,10.864,-13.245,-4.089
0.197,-0.370,0.906,10.010,-10.864,-3.235
0.204,-0.363,0.895,9.399,-11.658,-3.479
0.209,-0.356,0.890,9.460,-13.916,-3.967
0.199,-0.362,0.921,9.766,-17.029,-4.700
0.177,-0.384,0.948,9.705,-18.616,-5.493
0.163,-0.387,0.953,9.766,-17.273,-4.578
0.160,-0.383,0.949,10.071,-15.259,-3.235
0.160,-0.371,0.948,9.949,-13.184,-2.563
0.161,-0.371,0.953,9.583,-12.024,-2.869
0.163,-0.367,0.924,8.972,-10.071,-3.052
0.167,-0.367,0.926,8.789,-9.583,-3.174
0.162,-0.386,0.931,7.874,-9.033,-3.479
0.166,-0.383,0.942,6.531,-7.385,-2.991
0.172,-0.384,0.936,4.883,-6.104,-2.319
0.177,-0.373,0.910,4.333,-4.822,-1.526
0.176,-0.353,0.901,4.700,-5.188,-1.099
0.182,-0.366,0.915,5.188,-7.019,-2.075
0.176,-0.407,0.939,4.395,-9.338,-3.723
0.171,-0.393,1.006,4.639,-9.460,-3.052
0.168,-0.400,0.969,4.639,-5.371,-1.282
0.170,-0.395,0.943,3.967,-2.686,-0.488
0.173,-0.375,0.940,4.028,-2.625,0.732
0.169,-0.360,0.926,4.578,-2.869,0.183
0.182,-0.385,0.943,4.456,-4.211,-1.648
0.186,-0.410,0.944,4.150,-4.761,-2.563
0.180,-0.392,0.971,4.761,-5.432,-1.343
0.175,-0.405,0.965,5.249,-4.639,-0.488
0.167,-0.403,0.955,4.883,-4.028,0.000
0.165,-0.407,0.969,4.883,-4.028,0.793
0.168,-0.398,0.964,4.578,-3.723,1.160
0.168,-0.383,0.961,4.456,-3.174,1.465
0.169,-0.394,0.937,4.456,-2.625,0.854
0.170,-0.375,0.919,4.639,-3.174,0.854
0.171,-0.390,0.943,5.249,-4.517,0.061
0.167,-0.405,0.944,5.310,-5.493,-1.038
0.161,-0.399,0.972,5.371,-6.287,-0.916
0.158,-0.404,0.963,5.310,-5.798,-0.732
0.153,-0.419,0.972,4.761,-5.554,-1.221
0.154,-0.420,0.974,4.089,-5.554,-1.099
0.158,-0.423,0.977,3.662,-4.944,-0.671
0.156,-0.406,0.966,3.723,-4.456,0.366
0.155,-0.408,0.962,3.967,-3.906,1.221
0.148,-0.394,0.940,3.784,-3.296,1.709
0.147,-0.381,0.939,3.845,-3.479,1.648
0.146,-0.369,0.943,4.578,-3.174,1.343
0.149,-0.381,0.934,5.127,-3.174,0.244
0.149,-0.402,0.942,4.944,-3.906,-1.221
0.146,-0.409,0.962,5.066,-4.700,-1.587
0.146,-0.413,0.976,4.883,-4.944,-1.404
0.146,-0.424,0.979,4.272,-4.639,-1.343
0.146,-0.439,0.984,3.418,-4.333,-0.793
0.142,-0.411,0.957,2.930,-3.418,0.671
0.147,-0.409,0.972,2.258,-3.113,1.160
0.147,-0.409,0.951,1.282,-2.075,1.282
0.146,-0.401,0.952,0.732,-1.709,1.221
0.150,-0.391,0.948,0.610,-1.953,1.282
0.150,-0.388,0.921,1.099,-1.831,0.610
0.156,-0.386,0.941,2.075,-2.625,0.305
0.160,-0.384,0.917,2.930,-2.869,0.000
0.158,-0.381,0.933,3.662,-3.357,-0.244
0.155,-0.389,0.944,3.906,-3.906,-0.732
0.154,-0.401,0.946,4.028,-3.845,-1.099
0.153,-0.398,0.951,3.906,-3.479,-0.549
0.152,-0.410,0.939,3.906,-2.625,-0.061
0.153,-0.412,0.947,3.967,-2.808,0.122
0.154,-0.404,0.950,3.845,-3.540,0.366
0.154,-0.410,0.958,3.723,-4.089,-0.122
0.150,-0.410,0.960,3.540,-4.333,-0.244
0.146,-0.404,0.954,3.662,-4.150,0.183
0.148,-0.395,0.949,3.967,-3.967,0.732
0.149,-0.394,0.941,3.906,-3.723,0.732
0.143,-0.403,0.953,3.784,-3.967,0.122
0.141,-0.406,0.952,3.540,-3.967,0.183

-1.200,-1.147,1.347,194.458,-336.487,-232.056
-1.111,-1.352,1.378,176.025,-278.809,-211.731
-1.061,-1.571,1.915,141.541,-220.947,-177.551
-0.982,-1.769,1.999,104.492,-138.611,-133.362
-0.858,-1.764,1.681,63.477,-36.743,-70.862
-0.729,-1.643,1.364,29.053,38.940,-8.423
-0.613,-1.350,0.984,3.662,86.914,46.204
-0.584,-0.990,0.898,-12.329,104.309,83.801
-0.622,-0.798,0.947,-21.912,105.347,97.290
-0.659,-0.788,0.899,-31.250,109.619,94.055
-0.655,-0.818,0.850,-44.250,112.488,87.158
-0.645,-0.855,0.886,-56.152,112.610,82.214
-0.640,-0.860,0.926,-64.819,117.188,81.787
-0.628,-0.869,0.967,-73.364,125.244,83.252
-0.596,-0.871,1.010,-82.153,138.184,87.280
-0.558,-0.883,1.005,-93.994,155.029,92.896
-0.540,-0.925,1.008,-106.018,172.852,99.304
-0.520,-0.883,0.945,-110.962,189.331,111.450
-0.470,-0.755,0.762,-109.680,205.872,125.244
-0.403,-0.568,0.620,-106.262,211.060,134.094
-0.345,-0.413,0.558,-102.600,204.956,132.080
-0.293,-0.318,0.543,-99.182,193.359,120.300
-0.226,-0.318,0.587,-94.604,179.321,102.600
-0.167,-0.345,0.660,-91.431,167.114,84.900
-0.127,-0.414,0.787,-91.370,157.715,71.533
-0.079,-0.467,0.904,-91.431,152.832,62.012
-0.033,-0.545,0.937,-87.219,153.320,56.091
0.020,-0.596,0.897,-81.055,155.334,56.396
0.082,-0.533,0.893,-75.745,153.625,62.012
0.125,-0.513,0.800,-71.472,149.719,62.866
0.164,-0.476,0.755,-67.871,140.930,60.913
0.203,-0.383,0.760,-63.904,125.427,61.340
0.229,-0.305,0.664,-55.054,113.831,57.190
0.249,-0.256,0.595,-46.875,96.741,49.622
0.272,-0.235,0.579,-38.452,75.989,38.940
0.286,-0.261,0.626,-31.982,55.786,28.137
0.292,-0.297,0.707,-25.879,39.429,19.775
0.289,-0.331,0.770,-21.118,29.480,14.587
0.299,-0.359,0.829,-17.517,24.597,12.085
0.308,-0.318,0.778,-13.489,23.315,12.268
0.322,-0.318,0.732,-8.301,19.531,11.108
0.338,-0.286,0.715,-4.578,11.658,10.071
0.337,-0.283,0.701,-0.610,2.686,7.446
0.325,-0.292,0.728,4.272,-6.897,4.883
0.294,-0.326,0.789,7.690,-15.930,1.648
0.255,-0.360,0.868,10.193,-22.827,-1.404
0.226,-0.382,0.929,11.475,-25.024,-2.869
0.203,-0.432,0.960,11.597,-23.804,-4.272
0.182,-0.461,0.996,10.254,-21.179,-4.395
0.180,-0.460,1.000,8.911,-17.456,-2.808
0.187,-0.447,0.977,7.202,-12.939,-1.343
0.203,-0.443,0.977,4.761,-10.559,-0.977
0.212,-0.434,0.917,3.601,-8.118,-0.916
0.219,-0.395,0.888,3.906,-8.118,0.183
0.222,-0.373,0.897,4.028,-10.376,0.061
0.212,-0.404,0.909,3.723,-11.780,-2.441
0.200,-0.420,0.935,3.113,-12.451,-3.052
0.195,-0.417,0.933,3.052,-11.108,-1.892
0.191,-0.415,0.921,3.357,-8.667,-0.549
0.188,-0.396,0.905,3.601,-6.714,1.038
0.192,-0.376,0.886,4.272,-5.310,2.014
0.193,-0.385,0.886,4.272,-5.005,1.343
0.189,-0.392,0.905,3.845,-6.104,0.122
0.183,-0.387,0.911,3.540,-5.981,-0.488
0.184,-0.394,0.911,3.296,-5.127,-0.793
0.186,-0.401,0.911,3.052,-4.456,-0.793
0.186,-0.399,0.909,3.113,-3.845,-0.549
0.192,-0.390,0.925,3.235,-3.418,-0.610
0.199,-0.411,0.923,3.174,-2.930,-1.465
0.199,-0.429,0.918,3.052,-2.808,-2.014
0.198,-0.419,0.932,3.357,-3.235,-1.282
0.201,-0.403,0.913,3.723,-2.502,-0.427
0.203,-0.394,0.901,3.723,-2.319,-0.488
0.206,-0.391,0.887,4.211,-2.930,-1.038
0.211,-0.394,0.881,4.944,-3.967,-1.953
0.211,-0.416,0.913,5.127,-5.554,-3.174
0.206,-0.438,0.928,5.127,-6.592,-3.601
0.204,-0.444,0.954,4.822,-6.470,-3.052
0.201,-0.466,0.964,4.150,-5.554,-2.075
0.197,-0.454,0.948,4.150,-3.662,-0.061
0.197,-0.423,0.937,4.883,-2.075,2.441
0.200,-0.411,0.913,4.395,-1.465,2.563
0.201,-0.404,0.905,4.211,-2.380,1.526
0.198,-0.402,0.902,4.578,-3.906,0.122
0.199,-0.407,0.903,5.188,-5.371,-1.160
0.200,-0.419,0.907,5.249,-7.263,-2.502
0.197,-0.419,0.909,5.798,-9.155,-3.174
0.189,-0.433,0.936,6.287,-10.925,-3.784
0.180,-0.456,0.951,5.920,-11.475,-4.272
0.173,-0.451,0.966,5.554,-10.437,-3.052
0.169,-0.445,0.958,5.493,-7.996,-1.404
0.164,-0.439,0.946,4.944,-5.493,-0.061
0.164,-0.427,0.932,4.517,-3.540,1.343
0.168,-0.417,0.919,4.517,-2.197,2.075
0.170,-0.404,0.911,4.822,-2.075,1.709
0.169,-0.408,0.924,4.883,-3.113,0.488
0.170,-0.419,0.938,4.578,-3.601,-0.977
0.175,-0.441,0.942,4.883,-3.662,-1.892
0.175,-0.446,0.942,5.310,-3.357,-1.648
0.176,-0.435,0.953,5.127,-3.296,-0.732
0.177,-0.434,0.936,4.761,-2.502,-0.549
0.184,-0.439,0.935,4.333,-2.014,-0.427
0.183,-0.435,0.931,3.540,-2.075,-0.183
0.183,-0.441,0.936,2.747,-2.380,-0.122
0.184,-0.436,0.950,2.197,-3.113,-0.366
0.181,-0.431,0.954,2.197,-2.991,-0.305
0.181,-0.442,0.955,2.136,-2.747,-0.610
0.181,-0.440,0.948,1.953,-2.014,-0.122
0.180,-0.432,0.939,2.075,-1.648,0.305
0.183,-0.419,0.935,2.502,-1.465,0.793
0.184,-0.422,0.917,2.991,-0.977,0.488
0.182,-0.429,0.923,3.052,-1.770,-0.061
0.178,-0.432,0.927,2.930,-2.930,-0.366
0.176,-0.432,0.938,2.747,-3.235,-0.610
0.176,-0.430,0.940,2.686,-3.418,-0.671
0.176,-0.444,0.938,2.136,-3.479,-1.282
0.178,-0.437,0.942,1.343,-3.784,-1.282
0.179,-0.425,0.942,1.404,-3.723,-1.160
0.183,-0.432,0.937,1.526,-3.540,-1.282

-0.820,-1.081,1.360,141.907,-235.779,-162.659
-0.783,-1.201,1.423,134.033,-189.392,-139.282
-0.713,-1.275,1.438,117.798,-139.282,-109.863
-0.649,-1.267,1.389,91.797,-89.661,-76.660
-0.573,-1.220,1.231,69.092,-43.518,-44.250
-0.545,-1.142,1.141,46.753,-12.390,-16.174
-0.482,-1.029,1.111,30.212,8.850,5.737
-0.444,-0.945,0.980,17.029,25.269,22.400
-0.469,-0.910,0.931,8.301,34.119,31.128
-0.508,-0.912,1.018,-1.770,35.461,36.377
-0.546,-0.961,1.064,-14.343,42.603,40.222
-0.555,-1.042,1.261,-32.349,54.932,46.692
-0.578,-1.129,1.347,-50.354,76.965,56.702
-0.586,-1.182,1.383,-66.040,107.483,73.486
-0.604,-1.163,1.325,-79.712,140.137,95.093
-0.587,-1.090,1.140,-89.966,173.889,118.469
-0.551,-0.928,0.983,-95.337,198.914,139.221
-0.500,-0.749,0.839,-101.563,213.013,152.283
-0.437,-0.635,0.690,-105.957,217.102,152.405
-0.382,-0.513,0.648,-109.009,210.693,145.020
-0.313,-0.449,0.677,-110.107,197.693,132.385
-0.244,-0.445,0.677,-109.375,186.951,116.333
-0.182,-0.417,0.672,-105.835,177.307,102.539
-0.106,-0.387,0.692,-97.168,168.640,91.797
-0.031,-0.334,0.627,-86.853,161.743,81.543
0.055,-0.303,0.578,-80.811,149.841,71.167
0.141,-0.289,0.592,-73.364,131.409,58.838
0.194,-0.299,0.612,-66.528,112.732,46.753
0.233,-0.322,0.659,-62.744,94.360,35.767
0.248,-0.388,0.738,-57.007,77.026,25.269
0.248,-0.422,0.749,-49.622,65.674,20.386
0.259,-0.392,0.734,-41.687,56.396,21.423
0.256,-0.380,0.734,-34.912,47.119,21.179
0.261,-0.378,0.757,-27.588,38.330,20.081
0.247,-0.344,0.741,-21.545,32.593,19.775
0.243,-0.333,0.771,-18.311,25.452,17.700
0.238,-0.315,0.766,-15.198,19.958,14.343
0.230,-0.348,0.749,-10.376,15.015,10.681
0.227,-0.358,0.789,-4.761,7.568,8.240
0.227,-0.371,0.801,-0.854,2.686,6.287
0.224,-0.382,0.819,1.648,-2.075,3.723
0.220,-0.396,0.834,3.418,-5.493,2.441
0.206,-0.385,0.843,4.517,-8.179,1.648
0.196,-0.373,0.858,5.188,-9.583,1.282
0.196,-0.395,0.857,5.371,-10.681,-0.549
0.190,-0.423,0.876,5.249,-11.963,-2.136
0.177,-0.414,0.897,5.371,-12.573,-2.136
0.177,-0.402,0.893,5.737,-11.597,-1.709
0.176,-0.408,0.880,5.615,-10.376,-2.197
0.175,-0.396,0.875,6.226,-9.583,-2.319
0.177,-0.395,0.875,6.653,-9.033,-2.747
0.178,-0.404,0.879,6.653,-9.033,-3.845
0.172,-0.433,0.905,6.226,-9.705,-5.249
0.169,-0.449,0.925,6.287,-8.484,-5.066
0.176,-0.433,0.919,5.737,-6.104,-3.174
0.186,-0.418,0.896,5.310,-3.662,-1.648
0.192,-0.426,0.872,5.371,-2.991,-1.648
0.194,-0.427,0.873,5.859,-3.723,-1.404
0.196,-0.422,0.893,5.554,-4.578,-1.404
0.196,-0.436,0.922,4.211,-4.883,-1.770
0.195,-0.453,0.900,3.662,-4.333,-1.831
0.191,-0.439,0.904,3.662,-4.211,-0.427
0.185,-0.419,0.900,4.211,-4.150,0.610
0.183,-0.427,0.899,4.395,-3.906,0.366
0.184,-0.418,0.914,3.479,-3.967,0.122
0.184,-0.423,0.903,3.235,-3.113,0.122
0.184,-0.425,0.895,3.784,-2.991,-0.244
0.181,-0.428,0.898,4.395,-3.723,-0.488
0.178,-0.443,0.928,4.761,-4.272,-1.343
0.187,-0.457,0.943,4.395,-4.211,-1.526
0.187,-0.459,0.950,4.089,-3.296,-0.916
0.185,-0.458,0.935,4.395,-1.709,0.244
0.180,-0.466,0.940,4.150,-1.160,1.160
0.176,-0.489,0.961,2.502,-1.709,1.099
0.176,-0.488,0.966,0.244,-1.343,1.526
0.184,-0.462,0.956,-0.854,-0.305,2.869
0.188,-0.442,0.923,-0.793,0.427,3.784
0.191,-0.418,0.896,-0.427,0.061,3.845
0.193,-0.412,0.888,0.244,-2.014,2.747
0.194,-0.411,0.899,1.526,-3.906,1.526
0.193,-0.401,0.930,2.747,-4.089,1.526
0.188,-0.431,0.902,4.089,-2.808,0.732
0.181,-0.431,0.912,4.944,-3.052,0.916
0.174,-0.426,0.931,6.104,-4.150,1.221
0.168,-0.445,0.928,6.165,-4.395,0.183
0.169,-0.462,0.936,5.066,-4.395,-0.732
0.178,-0.455,0.941,4.883,-4.333,-0.244
0.179,-0.455,0.935,4.700,-4.272,0.183
0.176,-0.465,0.935,4.150,-4.272,0.061
0.173,-0.458,0.934,3.540,-4.333,0.549
0.172,-0.436,0.954,3.479,-4.333,1.282
0.167,-0.434,0.924,3.967,-3.174,1.343
0.164,-0.437,0.918,4.089,-2.563,0.732
0.162,-0.434,0.929,4.089,-3.479,0.305
0.164,-0.430,0.914,4.395,-3.235,-0.366
0.176,-0.424,0.933,4.822,-3.296,-0.793
0.179,-0.453,0.915,5.005,-2.441,-1.648
0.179,-0.453,0.918,4.822,-2.197,-1.282
0.181,-0.446,0.926,4.456,-2.686,-0.488
0.185,-0.450,0.924,3.967,-2.686,-0.610
0.189,-0.454,0.928,3.357,-3.113,-0.488
0.190,-0.463,0.925,3.601,-3.357,-0.488
0.181,-0.459,0.930,3.906,-3.784,0.244
0.174,-0.447,0.936,4.211,-3.845,0.916
0.171,-0.440,0.936,4.456,-3.479,1.099
0.171,-0.439,0.929,4.395,-2.991,0.977
0.174,-0.449,0.924,3.967,-2.991,0.122
0.175,-0.451,0.931,3.845,-3.540,-0.122
0.169,-0.454,0.936,3.296,-3.357,0.244
0.169,-0.458,0.926,2.747,-2.808,0.305
0.166,-0.452,0.925,3.113,-2.441,0.793
0.162,-0.445,0.916,3.540,-2.136,1.160
0.165,-0.443,0.916,3.296,-2.136,0.732
0.167,-0.444,0.923,2.869,-2.869,0.061
0.170,-0.451,0.925,3.174,-2.869,-0.183
0.173,-0.456,0.921,3.479,-2.502,-0.122
0.172,-0.450,0.920,3.235,-2.380,0.244
0.171,-0.452,0.925,2.930,-2.563,0.427
0.172,-0.461,0.933,2.563,-2.625,0.122

-0.944,-1.006,1.064,194.458,-245.483,-149.780
-0.925,-1.095,1.148,183.044,-207.397,-135.376
-0.911,-1.082,1.069,165.100,-162.842,-117.371
-0.844,-1.098,1.107,133.911,-119.385,-98.755
-0.793,-1.201,1.223,91.125,-81.665,-83.252
-0.756,-1.275,1.192,59.387,-38.879,-63.965
-0.714,-1.297,1.157,35.583,-1.526,-38.147
-0.660,-1.246,1.048,17.151,30.396,-10.803
-0.595,-1.148,0.952,2.930,54.993,14.709
-0.562,-1.048,0.959,-8.789,70.251,34.912
-0.558,-1.028,0.989,-20.325,82.886,47.729
-0.554,-1.068,0.989,-33.569,97.290,57.983
-0.539,-1.137,0.965,-47.363,112.122,68.848
-0.531,-1.111,1.027,-61.462,123.535,83.679
-0.551,-1.074,1.067,-75.439,137.878,99.304
-0.544,-1.054,1.051,-88.623,156.921,112.671
-0.509,-0.954,0.943,-98.511,175.903,125.916
-0.459,-0.855,0.829,-106.018,189.575,133.057
-0.433,-0.797,0.772,-111.877,196.045,133.423
